1,1
1,4
1,7
1,25
1,16
1,31
1,34
2,2
2,5
2,8
2,26
3,3
3,6
3,9
3,27
4,4
4,1
4,7
4,25
4,16
4,31
4,34
5,5
5,2
5,8
5,26
6,6
6,3
6,9
6,27
7,7
7,1
7,4
7,25
7,16
7,31
7,34
8,8
8,2
8,5
8,26
9,9
9,3
9,6
9,27
10,10
10,36
10,20
10,38
10,16
10,31
10,34
11,11
11,13
11,41
11,42
11,23
11,24
12,12
13,11
13,13
13,42
13,41
13,24
13,23
14,14
15,15
15,32
16,16
16,31
16,4
16,25
16,7
16,1
16,18
16,34
16,10
16,36
17,17
17,33
18,18
18,34
18,16
18,31
19,19
19,35
20,20
20,38
20,36
20,10
20,22
20,21
20,40
20,39
21,21
21,39
21,22
21,20
21,40
21,38
22,22
22,21
22,20
22,40
22,39
22,38
23,23
23,24
23,41
23,42
23,11
23,13
24,23
24,24
24,41
24,42
24,13
24,11
25,25
25,1
25,4
25,7
25,16
25,31
25,34
25,36
26,26
26,2
26,5
26,8
27,27
27,3
27,6
27,9
28,28
29,29
30,30
31,31
31,16
31,4
31,25
31,7
31,1
31,18
31,34
31,36
31,10
32,32
32,15
33,33
33,17
34,34
34,18
34,16
34,31
34,36
34,1
34,7
34,25
34,4
35,35
35,19
36,36
36,10
36,38
36,20
36,34
36,16
36,31
36,25
36,1
37,37
38,38
38,20
38,36
38,10
38,40
38,39
38,22
38,21
39,39
39,21
39,40
39,38
39,22
39,20
40,40
40,39
40,38
40,22
40,21
40,20
41,41
41,42
41,23
41,24
41,11
41,13
42,41
42,42
42,23
42,24
42,13
42,11
