cluster	prevalence	term	what	familia	algoritmo
1_II	30	DNA replication [GO:0006260]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
1_II	30	rolling circle single-stranded viral DNA replication [GO:0039684]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
10_IV	20	protein secretion [GO:0009306]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
10_IV	20	viral extrusion [GO:0099045]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
103_hypothetical_protein	10	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
106_hypothetical_protein	10	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
107_hypothetical_protein	10	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
12_IV	20	protein secretion [GO:0009306]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
12_IV	20	viral extrusion [GO:0099045]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
19_III	20	adhesion receptor-mediated virion attachment to host cell [GO:0098671]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
19_III	20	entry receptor-mediated virion attachment to host cell [GO:0098670]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
19_III	20	viral entry into host cell via pilus retraction [GO:0039667]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
19_III	20	viral extrusion [GO:0099045]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
19_III	20	virion attachment to host cell pilus [GO:0039666]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
19_III	20	pathogenesis [GO:0009405]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
2_X	30	DNA replication [GO:0006260]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
2_X	30	rolling circle single-stranded viral DNA replication [GO:0039684]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
3_V	30	DNA replication [GO:0006260]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
3_V	30	rolling circle single-stranded viral DNA replication [GO:0039684]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
68_minor_capsid_protein	10	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
7_III	20	adhesion receptor-mediated virion attachment to host cell [GO:0098671]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
7_III	20	entry receptor-mediated virion attachment to host cell [GO:0098670]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
7_III	20	viral entry into host cell via pilus retraction [GO:0039667]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
7_III	20	viral extrusion [GO:0099045]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
7_III	20	virion attachment to host cell pilus [GO:0039666]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
7_III	20	pathogenesis [GO:0009405]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
76_prim-VSK	20	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
77_membrane_glycoprotei..	10	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
8_VI	30	viral entry into host cell via pilus retraction [GO:0039667]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
82_memb2	20	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
83_memb3	10	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
87_hypothetical_protein	20	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Inoviridae/cluster_1_homologues_19062021_0754/	COG
