8,8,54,54
54,54,8,8
14,14,36,36
36,36,14,14
14,14,43,43
43,43,14,14
16,16,26,26
26,26,16,16
16,16,44,44
44,44,16,16
20,20,31,31
31,31,20,20
26,26,44,44
44,44,26,26
28,28,30,30
30,30,28,28
28,28,38,38
38,38,28,28
30,30,38,38
38,38,30,30
37,37,46,46
46,46,37,37
55,55,63,63
63,63,55,55
55,55,71,71
71,71,55,55
56,56,72,72
72,72,56,56
57,57,73,73
73,73,57,57
58,58,66,66
66,66,58,58
58,58,74,74
74,74,58,58
59,59,67,67
67,67,59,59
59,59,75,75
75,75,59,59
60,60,68,68
68,68,60,60
60,60,76,76
76,76,60,60
61,61,69,69
69,69,61,61
61,61,77,77
77,77,61,61
62,62,70,70
70,70,62,62
62,62,78,78
78,78,62,62
63,63,71,71
71,71,63,63
64,64,72,72
72,72,64,64
66,66,74,74
74,74,66,66
67,67,75,75
75,75,67,67
68,68,76,76
76,76,68,68
69,69,77,77
77,77,69,69
70,70,78,78
78,78,70,70
