1,256,531
2,293,615
3,251,532
4,132,274
5,129,267
6,380,801
7,140,281
8,250,528
9,132,273
10,129,268
11,359,754
12,130,259
13,256,533
14,292,611
15,251,529
16,132,276
17,129,270
18,358,749
19,85,174
20,265,548
21,293,612
22,251,530
23,132,271
24,129,268
25,359,756
26,142,288
27,256,537
28,293,617
29,356,747
30,251,531
31,132,271
32,129,269
33,113,238
34,257,540
35,134,278
36,135,284
37,362,758
38,98,199
39,115,245
40,256,538
41,134,278
42,134,281
43,361,756
44,85,172
45,116,244
46,256,536
47,134,277
48,135,283
49,359,753
50,100,204
51,116,244
52,257,539
53,134,281
54,134,280
55,361,758
56,98,199
57,123,256
58,257,539
59,134,278
60,135,284
61,362,760
62,97,202
63,116,246
64,257,540
65,134,280
66,135,285
67,362,759
68,96,195
69,116,246
70,257,539
71,134,280
72,135,285
73,360,756
74,97,202
75,115,245
76,256,536
77,134,278
78,134,279
79,361,760
80,97,200
81,116,244
82,257,539
83,134,279
84,135,284
85,360,754
86,85,171
87,96,196
88,43,87.4
89,150,311
90,244,515
91,330,691
92,259,541
93,121,244
94,116,245
95,257,540
96,134,279
97,133,274
98,355,746
99,85,174
100,260,536
101,274,572
102,115,244
103,256,535
104,134,278
105,135,285
106,370,775
107,85,161
108,115,241
109,256,540
110,134,278
111,134,279
112,361,760
113,96,191
114,121,258
115,256,539
116,134,280
117,135,281
118,352,739
119,98,201
120,255,531
121,134,281
122,166,342
123,352,737
124,77,160
125,254,518
126,323,672
127,121,258
128,254,533
129,144,295
130,135,281
131,362,761
132,65,136
133,102,202
134,237,493
135,382,802
136,303,637
137,249,525
138,132,272
139,174,362
140,349,731
141,109,223
142,258,539
143,292,612
144,251,529
145,132,274
146,129,268
147,361,756
148,85,167
149,256,531
150,293,615
151,361,758
152,251,531
153,132,271
154,129,266
155,256,532
156,293,616
157,253,527
158,293,613
159,361,761
160,251,531
161,132,270
162,129,269
163,256,536
164,293,611
165,261,551
166,132,274
167,172,355
168,353,741
169,114,234
170,251,530
171,105,212
172,132,273
173,172,355
174,256,537
175,293,607
176,251,531
177,132,272
178,174,358
179,349,732
180,130,259
181,251,531
182,132,273
183,129,266
184,361,758
185,85,172
186,92,190
187,245,505
188,334,703
189,292,609
190,251,530
191,132,271
192,129,266
193,362,759
194,89,177
195,121,243
196,250,519
197,101,211
198,302,629
199,385,805
200,88,176
201,102,212
202,254,527
203,136,278
204,173,365
205,121,256
206,256,537
207,118,231
208,130,272
209,150,314
210,361,755
211,100,198
212,112,239
213,257,541
214,118,235
215,134,277
216,150,310
217,363,760
218,100,202
219,121,258
220,256,538
221,118,237
222,136,281
223,150,311
224,361,757
225,97,200
226,121,256
227,256,540
228,118,234
229,134,278
230,150,311
231,362,760
232,97,196
233,121,256
234,256,538
235,118,238
236,134,276
237,143,297
238,362,758
239,102,208
240,268,556
241,281,587
242,128,263
243,112,238
244,256,537
245,136,282
246,139,291
247,361,758
248,97,201
249,251,529
250,132,274
251,131,271
252,358,755
253,85,177
254,265,546
255,293,611
256,251,530
257,132,274
258,129,270
259,351,736
260,87,180
261,256,535
262,293,617
263,249,526
264,132,276
265,129,266
266,344,721
267,113,223
268,238,488
269,362,766
270,303,639
271,251,531
272,132,276
273,129,268
274,351,734
275,87,175
276,256,533
277,293,616
278,256,533
279,295,619
280,349,733
281,251,532
282,132,276
283,129,268
284,121,244
285,108,219
286,144,292
287,250,515
288,296,616
289,333,700
290,277,580
291,251,530
292,132,271
293,129,271
294,349,733
295,117,229
296,256,529
297,287,602
298,258,532
299,344,716
300,127,265
301,255,530
302,134,277
303,135,279
304,359,754
305,85,176
306,121,257
307,256,538
308,134,278
309,135,283
310,352,739
311,85,164
312,254,537
313,132,271
314,137,284
315,359,750
316,85,173
317,258,542
318,134,274
319,135,278
320,362,762
321,85,168
322,147,300
323,251,531
324,132,272
325,129,264
326,359,752
327,121,241
328,101,202
329,254,529
330,347,727
331,281,581
332,102,206
333,254,531
334,333,701
335,296,616
336,92,190
337,245,500
338,334,700
339,292,608
340,93,192
341,244,498
342,338,714
343,296,620
344,101,208
345,254,533
346,336,707
347,295,610
348,93,189
349,248,509
350,334,701
351,273,569
352,115,244
353,256,540
354,134,275
355,134,281
356,361,757
357,97,200
358,121,256
359,256,538
360,134,280
361,135,283
362,352,739
363,85,168
364,118,249
365,256,539
366,134,273
367,134,280
368,361,758
369,85,166
370,115,245
371,256,538
372,134,274
373,134,282
374,363,760
375,85,163
376,118,249
377,256,539
378,134,276
379,134,283
380,349,729
381,97,199
382,266,561
383,125,258
384,129,268
385,363,750
386,256,529
387,293,617
388,251,530
389,132,274
390,129,267
391,361,758
392,87,173
393,336,699
394,140,279
395,113,225
396,241,496
397,136,286
398,139,285
399,254,526
400,306,635
401,135,284
402,269,559
403,256,531
404,293,612
405,251,529
406,132,272
407,129,270
408,359,751
409,97,197
410,119,252
411,256,535
412,134,278
413,134,278
414,355,747
415,143,295
416,278,567
417,281,584
418,118,252
419,256,535
420,134,277
421,135,282
422,364,760
423,85,169
424,278,569
425,285,594
426,125,263
427,256,538
428,134,277
429,135,284
430,392,822
431,96,200
432,116,246
433,257,541
434,134,277
435,132,273
436,359,755
437,85,178
438,256,534
439,293,609
440,257,542
441,132,275
442,129,269
443,357,748
444,97,197
445,115,244
446,256,536
447,101,212
448,134,281
449,361,761
450,85,165
451,278,576
452,283,591
453,255,526
454,293,613
455,249,526
456,132,274
457,138,289
458,358,750
459,108,224
460,256,528
461,293,615
462,249,526
463,132,273
464,138,286
465,345,722
466,87,180
467,255,523
468,292,612
469,247,521
470,130,268
471,171,349
472,359,754
473,100,205
474,251,530
475,132,273
476,129,264
477,361,754
478,258,535
479,293,614
480,119,250
481,257,540
482,134,263
483,134,276
484,134,280
485,185,390
486,100,201
487,253,528
488,292,615
489,258,544
490,130,267
491,141,289
492,359,755
493,96,202
494,256,533
495,293,614
496,251,530
497,132,276
498,129,268
499,356,746
500,121,247
501,251,530
502,132,270
503,129,268
504,354,743
505,256,531
506,293,615
507,121,256
508,256,539
509,134,278
510,150,309
511,363,761
512,85,169
513,115,241
514,256,537
515,134,278
516,150,312
517,362,759
518,100,201
519,118,250
520,256,538
521,134,278
522,363,760
523,181,371
524,122,256
525,258,541
526,133,275
527,134,282
528,362,757
529,122,256
530,258,542
531,133,274
532,134,282
533,362,756
534,97,199
535,118,250
536,256,538
537,134,276
538,134,280
539,360,753
540,100,202
541,118,250
542,256,538
543,134,278
544,150,312
545,362,759
546,100,201
547,243,500
548,118,248
549,256,537
550,134,278
551,150,313
552,362,759
553,100,203
554,268,553
555,299,622
556,116,248
557,258,542
558,134,275
559,135,284
560,358,748
561,96,199
562,112,233
563,253,536
564,134,281
565,135,283
566,352,731
567,97,197
568,118,248
569,256,537
570,134,278
571,134,280
572,361,757
573,97,202
574,118,250
575,107,222
576,256,538
577,134,279
578,134,281
579,361,757
580,85,167
581,118,249
582,256,539
583,134,278
584,134,280
585,361,756
586,85,167
587,249,526
588,132,272
589,131,274
590,351,736
591,256,529
592,293,612
593,251,529
594,132,273
595,129,265
596,351,736
597,116,231
598,256,531
599,293,615
600,116,244
601,258,542
602,134,278
603,135,285
604,370,776
605,85,165
606,256,532
607,293,615
608,251,529
609,132,269
610,129,267
611,361,758
612,85,171
613,116,246
614,258,541
615,134,276
616,145,303
617,364,763
618,79,159
619,254,531
620,283,588
621,251,530
622,132,276
623,129,268
624,359,753
625,256,531
626,294,617
627,116,243
628,257,542
629,134,280
630,136,283
631,358,756
632,58,120
633,259,534
634,301,628
635,251,530
636,132,274
637,172,357
638,351,738
639,257,535
640,293,616
641,114,224
642,240,492
643,364,769
644,305,638
645,115,233
646,241,496
647,368,775
648,295,616
649,109,222
650,244,505
651,148,312
652,266,558
653,261,538
654,297,622
655,95,201
656,257,538
657,136,283
658,142,298
659,365,773
660,81,161
661,94,193
662,249,507
663,344,720
664,265,550
665,121,257
666,256,537
667,134,278
668,135,282
669,354,741
670,85,166
671,97,202
672,257,539
673,134,279
674,135,278
675,352,736
676,92,192
677,254,527
678,307,639
679,118,250
680,257,539
681,134,279
682,135,281
683,359,755
684,96,195
685,258,533
686,307,638
687,116,244
688,258,546
689,134,281
690,135,283
691,359,752
692,266,548
693,339,701
694,258,530
695,307,637
696,118,250
697,257,538
698,134,277
699,135,283
700,359,754
701,85,176
702,118,250
703,257,541
704,203,410
705,134,278
706,135,281
707,359,751
708,77,159
709,258,532
710,307,639
711,115,242
712,256,536
713,134,279
714,150,311
715,361,759
716,100,201
717,116,246
718,257,540
719,134,279
720,135,284
721,362,759
722,97,201
723,115,245
724,259,545
725,134,278
726,135,280
727,328,685
728,99,206
729,99,190
730,253,528
731,352,738
732,270,559
733,116,243
734,257,539
735,134,281
736,134,280
737,356,745
738,97,203
739,116,244
740,257,545
741,134,276
742,136,287
743,362,758
744,99,204
745,116,247
746,94,194
747,257,544
748,134,276
749,135,285
750,362,761
751,140,288
752,116,247
753,257,543
754,134,279
755,135,285
756,362,761
757,97,198
758,116,245
759,257,545
760,134,278
761,135,284
762,362,760
763,140,286
764,116,245
765,257,545
766,134,277
767,135,285
768,362,761
769,102,208
770,116,245
771,257,545
772,134,276
773,136,288
774,362,758
775,97,201
776,68,140
777,87,175
778,134,279
779,242,506
780,331,693
781,254,529
782,160,323
783,116,244
784,257,540
785,134,279
786,135,283
787,362,759
788,97,201
789,118,250
790,256,538
791,134,278
792,134,277
793,359,754
794,96,197
795,249,525
796,132,270
797,129,267
798,384,807
799,121,236
800,251,530
801,132,271
802,131,269
803,384,809
804,118,249
805,256,538
806,134,278
807,135,281
808,350,735
809,100,199
810,256,535
811,294,615
812,249,523
813,132,271
814,129,266
815,359,749
816,89,183
817,125,256
818,250,516
819,390,821
820,327,684
821,119,249
822,257,541
823,134,270
824,134,276
825,134,281
826,362,760
827,100,201
828,121,256
829,256,539
830,134,277
831,150,311
832,362,759
833,100,202
834,260,539
835,273,570
836,121,256
837,256,539
838,134,279
839,150,313
840,363,763
841,85,164
842,103,213
843,256,538
844,142,293
845,139,293
846,403,835
847,85,177
848,171,344
849,224,453
850,123,246
851,144,303
852,264,551
853,160,323
854,122,248
855,116,244
856,257,540
857,159,308
858,105,197
859,134,281
860,135,279
861,362,759
862,96,196
863,129,269
864,98,201
865,257,538
866,134,277
867,135,275
868,362,758
869,100,201
870,122,258
871,258,543
872,133,272
873,134,280
874,362,757
875,97,198
876,115,241
877,256,536
878,134,276
879,150,313
880,363,760
881,102,206
882,121,255
883,256,538
884,134,279
885,134,280
886,359,754
887,100,203
888,115,242
889,256,537
890,134,280
891,150,312
892,363,761
893,102,206
894,116,243
895,257,544
896,134,279
897,135,281
898,363,764
899,97,199
900,116,244
901,257,545
902,134,277
903,135,280
904,363,764
905,97,201
906,116,246
907,257,544
908,134,279
909,135,283
910,392,822
911,51,104
912,256,530
913,298,625
914,115,242
915,257,540
916,134,278
917,135,283
918,361,761
919,99,208
920,88,182
921,125,257
922,253,525
923,134,273
924,346,730
925,121,244
926,351,735
927,112,237
928,126,260
929,187,386
930,256,538
931,134,278
932,135,285
933,102,211
934,260,536
935,287,598
936,132,275
937,254,535
938,145,304
939,149,311
940,364,758
941,85,169
942,256,532
943,291,614
944,251,529
945,132,274
946,131,271
947,356,749
948,126,255
949,251,530
950,132,272
951,131,273
952,358,754
953,85,171
954,256,531
955,293,617
956,256,533
957,293,617
958,252,532
959,132,271
960,129,267
961,356,751
962,121,245
963,102,209
964,118,248
965,256,535
966,134,281
967,135,283
968,352,739
969,100,203
970,112,236
971,256,538
972,134,281
973,135,283
974,352,738
975,100,202
976,117,246
977,258,542
978,132,273
979,132,272
980,354,737
981,79,148
982,118,246
983,256,538
984,134,278
985,135,280
986,347,727
