cluster	prevalence	term	what	familia	algoritmo
32_replication-associat..	3.8461538461538463	DNA replication [GO:0006260]	bp	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
32_replication-associat..	3.8461538461538463	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
32_replication-associat..	3.8461538461538463	viral capsid [GO:0019028]	cc	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
32_replication-associat..	3.8461538461538463	nucleotidyltransferase activity [GO:0016779]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
32_replication-associat..	3.8461538461538463	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
32_replication-associat..	3.8461538461538463	DNA binding [GO:0003677]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
32_replication-associat..	3.8461538461538463	endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
32_replication-associat..	3.8461538461538463	helicase activity [GO:0004386]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
32_replication-associat..	3.8461538461538463	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	DNA replication [GO:0006260]	bp	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	viral capsid [GO:0019028]	cc	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	nucleotidyltransferase activity [GO:0016779]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	DNA binding [GO:0003677]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	helicase activity [GO:0004386]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
4_rep	36.53846153846153	ATP binding [GO:0005524]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	DNA replication [GO:0006260]	bp	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	viral capsid [GO:0019028]	cc	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	nucleotidyltransferase activity [GO:0016779]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	helicase activity [GO:0004386]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	DNA binding [GO:0003677]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	metal ion binding [GO:0046872]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
8_replication-associat..	67.3076923076923	ATP binding [GO:0005524]	mf	../results/Get_homologues/Genomoviridae/Genomoviridae_all_homologues_19062021_0746/	COG
