1,213,446
2,576,1207
3,286,593
4,597,1229
5,268,543
6,221,451
7,495,1033
8,222,455
9,682,1428
10,623,1309
11,736,1531
12,536,1121
13,621,1307
14,312,653
15,397,836
16,735,1531
17,598,1246
18,204,404
19,533,1113
20,155,311
21,624,1313
22,736,1531
23,623,1312
24,734,1524
25,648,1357
26,738,1536
27,590,1225
28,74,152
29,72,148
30,647,1353
31,595,1229
32,647,1349
33,625,1310
34,876,1831
35,662,1391
36,743,1548
37,663,1392
38,738,1537
39,801,1686
40,201,421
41,704,1469
42,572,1194
43,741,1559
44,198,418
45,702,1471
46,570,1194
47,789,1650
48,194,410
49,693,1451
50,563,1177
51,565,1191
52,725,1508
53,177,353
54,216,451
55,530,1108
56,262,536
57,778,1620
58,628,1310
59,510,1068
60,804,1686
61,219,463
62,671,1402
63,542,1134
64,636,1335
65,218,452
66,623,1296
67,554,1145
68,754,1580
69,451,932
70,672,1405
71,754,1580
72,451,932
73,163,320
74,672,1406
75,588,1224
76,1035,2156
77,610,1274
78,736,1532
79,652,1335
80,931,1917
81,553,1145
82,860,1801
83,577,1206
84,213,443
85,673,1407
86,536,1120
87,651,1339
88,947,1956
89,673,1402
90,710,1484
91,130,259
92,572,1193
93,793,1658
94,193,403
95,719,1493
96,581,1209
97,802,1681
98,193,406
99,719,1496
100,581,1210
101,648,1363
102,195,407
103,712,1479
104,574,1191
105,716,1504
106,186,394
107,703,1462
108,571,1187
109,668,1397
110,751,1556
111,67,141
112,753,1577
113,452,927
114,678,1419
115,694,1452
116,101,214
117,675,1418
118,536,1122
119,711,1475
120,143,279
121,829,1720
122,558,1165
123,752,1575
124,451,923
125,677,1414
126,775,1622
127,453,934
128,668,1390
129,432,899
130,679,1417
131,588,1229
132,205,426
133,697,1473
134,219,459
135,680,1425
136,535,1121
137,825,1728
138,173,366
139,533,1112
140,710,1485
141,414,860
142,617,1291
143,189,392
144,692,1429
145,919,1901
146,77,152
147,544,1127
148,593,1243
149,974,2033
150,797,1674
151,229,486
152,719,1498
153,578,1205
154,796,1665
155,228,480
156,711,1483
157,571,1191
158,804,1674
159,218,461
160,712,1480
161,572,1189
162,627,1308
163,732,1526
164,587,1227
165,534,1117
166,419,864
167,669,1394
168,659,1389
169,640,1335
170,214,451
171,667,1394
172,538,1127
173,661,1387
174,218,459
175,668,1395
176,539,1127
177,776,1616
178,640,1335
179,214,450
180,670,1402
181,541,1133
182,671,1391
183,74,144
184,781,1623
185,81,164
186,554,1152
187,103,210
188,663,1368
189,914,1888
190,718,1503
191,204,429
192,724,1505
193,854,1801
194,246,516
195,695,1441
196,642,1330
197,719,1501
198,578,1205
199,891,1860
200,737,1532
201,191,400
202,682,1425
203,557,1161
204,811,1703
205,213,452
206,716,1490
207,577,1201
208,721,1506
209,672,1402
210,729,1520
211,22,46.6
213,14,32.7
214,587,1225
215,627,1311
216,732,1526
217,587,1226
218,534,1117
219,720,1503
220,167,351
221,659,1378
222,536,1121
223,97,200
224,249,521
225,698,1466
226,619,1294
227,193,396
228,656,1348
229,933,1917
230,551,1143
231,760,1590
232,455,941
233,673,1408
234,170,354
235,533,1115
236,265,546
237,593,1228
238,303,618
239,672,1397
240,785,1633
241,276,568
242,623,1298
243,568,1179
244,237,489
245,703,1476
246,228,476
247,705,1471
248,567,1179
249,667,1406
250,226,472
251,683,1432
252,547,1145
253,667,1408
254,226,473
255,684,1427
256,548,1139
257,667,1406
258,224,470
259,684,1427
260,548,1141
261,635,1339
262,218,453
263,620,1290
264,551,1140
265,667,1408
266,226,474
267,682,1425
268,546,1138
269,636,1302
270,925,1899
271,555,1145
272,636,1303
273,925,1900
274,555,1145
275,107,219
276,662,1387
277,161,330
278,729,1510
279,579,1196
280,68,137
281,639,1341
282,219,462
283,671,1405
284,542,1135
285,671,1395
286,707,1474
287,130,255
288,569,1184
289,641,1333
290,114,236
291,66,136
292,679,1424
293,636,1331
294,758,1599
295,644,1361
296,195,415
297,702,1464
298,567,1182
299,187,389
300,671,1407
301,683,1427
302,820,1712
303,624,1300
304,199,414
305,681,1428
306,681,1411
307,195,411
308,685,1434
309,793,1666
310,205,431
311,690,1444
312,922,1912
313,565,1183
314,553,1162
315,964,1998
316,753,1575
317,452,931
318,681,1421
319,687,1434
320,818,1700
321,556,1155
322,582,1207
323,822,1707
324,192,397
325,288,600
326,552,1148
327,567,1191
328,229,465
329,650,1345
330,933,1915
331,69,140
332,102,214
333,677,1419
334,535,1115
335,694,1453
336,101,213
337,675,1419
338,536,1122
339,857,1798
340,654,1372
341,652,1335
342,931,1914
343,553,1146
344,665,1383
345,737,1540
