2,2,55,55
55,55,2,2
2,2,126,126
126,126,2,2
2,2,130,130
130,130,2,2
2,2,140,140
140,140,2,2
2,2,167,167
167,167,2,2
2,2,235,235
235,235,2,2
2,2,243,243
243,243,2,2
2,2,313,313
313,313,2,2
2,2,326,326
326,326,2,2
3,3,325,325
325,325,3,3
4,4,57,57
57,57,4,4
4,4,131,131
131,131,4,4
4,4,142,142
142,142,4,4
4,4,226,226
226,226,4,4
4,4,242,242
242,242,4,4
4,4,327,327
327,327,4,4
7,7,55,55
55,55,7,7
7,7,68,68
68,68,7,7
7,7,71,71
71,71,7,7
7,7,112,112
112,112,7,7
7,7,123,123
123,123,7,7
7,7,126,126
126,126,7,7
7,7,130,130
130,130,7,7
7,7,167,167
167,167,7,7
7,7,231,231
231,231,7,7
7,7,235,235
235,235,7,7
7,7,243,243
243,243,7,7
7,7,313,313
313,313,7,7
7,7,316,316
316,316,7,7
7,7,326,326
326,326,7,7
10,10,12,12
12,12,10,10
10,10,21,21
21,21,10,10
10,10,23,23
23,23,10,10
10,10,25,25
25,25,10,10
10,10,33,33
33,33,10,10
10,10,35,35
35,35,10,10
10,10,37,37
37,37,10,10
10,10,51,51
51,51,10,10
10,10,64,64
64,64,10,10
10,10,75,75
75,75,10,10
10,10,77,77
77,77,10,10
10,10,79,79
79,79,10,10
10,10,87,87
87,87,10,10
10,10,93,93
93,93,10,10
10,10,119,119
119,119,10,10
10,10,144,144
144,144,10,10
10,10,148,148
148,148,10,10
10,10,162,162
162,162,10,10
10,10,182,182
182,182,10,10
10,10,188,188
188,188,10,10
10,10,193,193
193,193,10,10
10,10,204,204
204,204,10,10
10,10,215,215
215,215,10,10
10,10,228,228
228,228,10,10
10,10,239,239
239,239,10,10
10,10,249,249
249,249,10,10
10,10,253,253
253,253,10,10
10,10,257,257
257,257,10,10
10,10,261,261
261,261,10,10
10,10,265,265
265,265,10,10
10,10,269,269
269,269,10,10
10,10,272,272
272,272,10,10
10,10,294,294
294,294,10,10
10,10,301,301
301,301,10,10
10,10,309,309
309,309,10,10
10,10,314,314
314,314,10,10
10,10,319,319
319,319,10,10
10,10,322,322
322,322,10,10
10,10,329,329
329,329,10,10
10,10,341,341
341,341,10,10
10,10,344,344
344,344,10,10
11,11,16,16
16,16,11,11
11,11,22,22
22,22,11,11
11,11,24,24
24,24,11,11
11,11,26,26
26,26,11,11
11,11,34,34
34,34,11,11
11,11,36,36
36,36,11,11
11,11,38,38
38,38,11,11
11,11,41,41
41,41,11,11
11,11,45,45
45,45,11,11
11,11,49,49
49,49,11,11
11,11,52,52
52,52,11,11
11,11,62,62
62,62,11,11
11,11,66,66
66,66,11,11
11,11,76,76
76,76,11,11
11,11,78,78
78,78,11,11
11,11,80,80
80,80,11,11
11,11,85,85
85,85,11,11
11,11,88,88
88,88,11,11
11,11,90,90
90,90,11,11
11,11,95,95
95,95,11,11
11,11,99,99
99,99,11,11
11,11,103,103
103,103,11,11
11,11,107,107
107,107,11,11
11,11,110,110
110,110,11,11
11,11,117,117
117,117,11,11
11,11,121,121
121,121,11,11
11,11,135,135
135,135,11,11
11,11,139,139
139,139,11,11
11,11,145,145
145,145,11,11
11,11,149,149
149,149,11,11
11,11,152,152
152,152,11,11
11,11,156,156
156,156,11,11
11,11,160,160
160,160,11,11
11,11,163,163
163,163,11,11
11,11,171,171
171,171,11,11
11,11,175,175
175,175,11,11
11,11,180,180
180,180,11,11
11,11,184,184
184,184,11,11
11,11,192,192
192,192,11,11
11,11,195,195
195,195,11,11
11,11,197,197
197,197,11,11
11,11,202,202
202,202,11,11
11,11,206,206
206,206,11,11
11,11,210,210
210,210,11,11
11,11,216,216
216,216,11,11
11,11,221,221
221,221,11,11
11,11,229,229
229,229,11,11
11,11,240,240
240,240,11,11
11,11,247,247
247,247,11,11
11,11,251,251
251,251,11,11
11,11,255,255
255,255,11,11
11,11,259,259
259,259,11,11
11,11,263,263
263,263,11,11
11,11,267,267
267,267,11,11
11,11,270,270
270,270,11,11
11,11,273,273
273,273,11,11
11,11,278,278
278,278,11,11
11,11,283,283
283,283,11,11
11,11,286,286
286,286,11,11
11,11,297,297
297,297,11,11
11,11,302,302
302,302,11,11
11,11,305,305
305,305,11,11
11,11,308,308
308,308,11,11
11,11,311,311
311,311,11,11
11,11,315,315
315,315,11,11
11,11,320,320
320,320,11,11
11,11,323,323
323,323,11,11
11,11,330,330
330,330,11,11
11,11,333,333
333,333,11,11
11,11,337,337
337,337,11,11
11,11,340,340
340,340,11,11
11,11,342,342
342,342,11,11
12,12,21,21
21,21,12,12
12,12,23,23
23,23,12,12
12,12,25,25
25,25,12,12
12,12,33,33
33,33,12,12
12,12,35,35
35,35,12,12
12,12,37,37
37,37,12,12
12,12,51,51
51,51,12,12
12,12,64,64
64,64,12,12
12,12,75,75
75,75,12,12
12,12,77,77
77,77,12,12
12,12,79,79
79,79,12,12
12,12,87,87
87,87,12,12
12,12,93,93
93,93,12,12
12,12,119,119
119,119,12,12
12,12,133,133
133,133,12,12
12,12,144,144
144,144,12,12
12,12,148,148
148,148,12,12
12,12,162,162
162,162,12,12
12,12,182,182
182,182,12,12
12,12,188,188
188,188,12,12
12,12,193,193
193,193,12,12
12,12,215,215
215,215,12,12
12,12,228,228
228,228,12,12
12,12,239,239
239,239,12,12
12,12,253,253
253,253,12,12
12,12,257,257
257,257,12,12
12,12,261,261
261,261,12,12
12,12,265,265
265,265,12,12
12,12,269,269
269,269,12,12
12,12,272,272
272,272,12,12
12,12,294,294
294,294,12,12
12,12,301,301
301,301,12,12
12,12,309,309
309,309,12,12
12,12,314,314
314,314,12,12
12,12,319,319
319,319,12,12
12,12,322,322
322,322,12,12
12,12,329,329
329,329,12,12
12,12,341,341
341,341,12,12
16,16,22,22
22,22,16,16
16,16,24,24
24,24,16,16
16,16,26,26
26,26,16,16
16,16,34,34
34,34,16,16
16,16,36,36
36,36,16,16
16,16,38,38
38,38,16,16
16,16,41,41
41,41,16,16
16,16,45,45
45,45,16,16
16,16,49,49
49,49,16,16
16,16,52,52
52,52,16,16
16,16,62,62
62,62,16,16
16,16,66,66
66,66,16,16
16,16,76,76
76,76,16,16
16,16,78,78
78,78,16,16
16,16,80,80
80,80,16,16
16,16,85,85
85,85,16,16
16,16,88,88
88,88,16,16
16,16,95,95
95,95,16,16
16,16,99,99
99,99,16,16
16,16,103,103
103,103,16,16
16,16,107,107
107,107,16,16
16,16,117,117
117,117,16,16
16,16,121,121
121,121,16,16
16,16,135,135
135,135,16,16
16,16,139,139
139,139,16,16
16,16,145,145
145,145,16,16
16,16,149,149
149,149,16,16
16,16,152,152
152,152,16,16
16,16,156,156
156,156,16,16
16,16,160,160
160,160,16,16
16,16,163,163
163,163,16,16
16,16,171,171
171,171,16,16
16,16,175,175
175,175,16,16
16,16,180,180
180,180,16,16
16,16,184,184
184,184,16,16
16,16,192,192
192,192,16,16
16,16,195,195
195,195,16,16
16,16,202,202
202,202,16,16
16,16,206,206
206,206,16,16
16,16,216,216
216,216,16,16
16,16,229,229
229,229,16,16
16,16,240,240
240,240,16,16
16,16,247,247
247,247,16,16
16,16,251,251
251,251,16,16
16,16,255,255
255,255,16,16
16,16,259,259
259,259,16,16
16,16,263,263
263,263,16,16
16,16,267,267
267,267,16,16
16,16,270,270
270,270,16,16
16,16,273,273
273,273,16,16
16,16,283,283
283,283,16,16
16,16,297,297
297,297,16,16
16,16,302,302
302,302,16,16
16,16,305,305
305,305,16,16
16,16,308,308
308,308,16,16
16,16,311,311
311,311,16,16
16,16,315,315
315,315,16,16
16,16,320,320
320,320,16,16
16,16,323,323
323,323,16,16
16,16,333,333
333,333,16,16
16,16,337,337
337,337,16,16
16,16,340,340
340,340,16,16
16,16,342,342
342,342,16,16
18,18,53,53
53,53,18,18
21,21,23,23
23,23,21,21
21,21,25,25
25,25,21,21
21,21,33,33
33,33,21,21
21,21,35,35
35,35,21,21
21,21,37,37
37,37,21,21
21,21,51,51
51,51,21,21
21,21,64,64
64,64,21,21
21,21,75,75
75,75,21,21
21,21,77,77
77,77,21,21
21,21,79,79
79,79,21,21
21,21,87,87
87,87,21,21
21,21,93,93
93,93,21,21
21,21,119,119
119,119,21,21
21,21,144,144
144,144,21,21
21,21,148,148
148,148,21,21
21,21,162,162
162,162,21,21
21,21,182,182
182,182,21,21
21,21,188,188
188,188,21,21
21,21,193,193
193,193,21,21
21,21,204,204
204,204,21,21
21,21,215,215
215,215,21,21
21,21,228,228
228,228,21,21
21,21,239,239
239,239,21,21
21,21,245,245
245,245,21,21
21,21,249,249
249,249,21,21
21,21,257,257
257,257,21,21
21,21,261,261
261,261,21,21
21,21,265,265
265,265,21,21
21,21,269,269
269,269,21,21
21,21,272,272
272,272,21,21
21,21,276,276
276,276,21,21
21,21,301,301
301,301,21,21
21,21,309,309
309,309,21,21
21,21,314,314
314,314,21,21
21,21,319,319
319,319,21,21
21,21,322,322
322,322,21,21
21,21,329,329
329,329,21,21
21,21,341,341
341,341,21,21
22,22,24,24
24,24,22,22
22,22,26,26
