1,1,5,5
5,5,1,1
1,1,8,8
8,8,1,1
1,1,9,9
9,9,1,1
1,1,12,12
12,12,1,1
1,1,14,14
14,14,1,1
1,1,16,16
16,16,1,1
1,1,18,18
18,18,1,1
1,1,20,20
20,20,1,1
1,1,21,21
21,21,1,1
1,1,23,23
23,23,1,1
1,1,26,26
26,26,1,1
1,1,30,30
30,30,1,1
1,1,37,37
37,37,1,1
1,1,39,39
39,39,1,1
1,1,41,41
41,41,1,1
1,1,43,43
43,43,1,1
1,1,47,47
47,47,1,1
1,1,49,49
49,49,1,1
1,1,51,51
51,51,1,1
1,1,53,53
53,53,1,1
1,1,55,55
55,55,1,1
1,1,57,57
57,57,1,1
1,1,59,59
59,59,1,1
1,1,62,62
62,62,1,1
1,1,65,65
65,65,1,1
1,1,67,67
67,67,1,1
1,1,69,69
69,69,1,1
1,1,72,72
72,72,1,1
1,1,74,74
74,74,1,1
1,1,76,76
76,76,1,1
1,1,79,79
79,79,1,1
1,1,80,80
80,80,1,1
1,1,86,86
86,86,1,1
1,1,89,89
89,89,1,1
1,1,95,95
95,95,1,1
1,1,98,98
98,98,1,1
1,1,101,101
101,101,1,1
1,1,104,104
104,104,1,1
1,1,106,106
106,106,1,1
1,1,109,109
109,109,1,1
1,1,113,113
113,113,1,1
1,1,117,117
117,117,1,1
1,1,119,119
119,119,1,1
1,1,121,121
121,121,1,1
1,1,123,123
123,123,1,1
1,1,125,125
125,125,1,1
1,1,127,127
127,127,1,1
1,1,129,129
129,129,1,1
1,1,131,131
131,131,1,1
1,1,133,133
133,133,1,1
1,1,135,135
135,135,1,1
1,1,137,137
137,137,1,1
1,1,139,139
139,139,1,1
1,1,141,141
141,141,1,1
1,1,144,144
144,144,1,1
1,1,145,145
145,145,1,1
1,1,148,148
148,148,1,1
1,1,149,149
149,149,1,1
1,1,152,152
152,152,1,1
1,1,153,153
153,153,1,1
1,1,155,155
155,155,1,1
1,1,157,157
157,157,1,1
1,1,160,160
160,160,1,1
1,1,161,161
161,161,1,1
1,1,165,165
165,165,1,1
1,1,167,167
167,167,1,1
1,1,169,169
169,169,1,1
1,1,171,171
171,171,1,1
1,1,173,173
173,173,1,1
1,1,175,175
175,175,1,1
1,1,177,177
177,177,1,1
1,1,178,178
178,178,1,1
1,1,184,184
184,184,1,1
1,1,188,188
188,188,1,1
1,1,190,190
190,190,1,1
1,1,194,194
194,194,1,1
1,1,199,199
199,199,1,1
1,1,207,207
207,207,1,1
1,1,210,210
210,210,1,1
1,1,216,216
216,216,1,1
1,1,217,217
217,217,1,1
1,1,219,219
219,219,1,1
1,1,221,221
221,221,1,1
1,1,225,225
225,225,1,1
1,1,233,233
233,233,1,1
1,1,235,235
235,235,1,1
1,1,237,237
237,237,1,1
1,1,239,239
239,239,1,1
1,1,241,241
241,241,1,1
1,1,243,243
243,243,1,1
1,1,245,245
245,245,1,1
1,1,247,247
247,247,1,1
1,1,251,251
251,251,1,1
1,1,254,254
254,254,1,1
1,1,256,256
256,256,1,1
1,1,258,258
258,258,1,1
1,1,259,259
259,259,1,1
1,1,263,263
263,263,1,1
1,1,268,268
268,268,1,1
1,1,269,269
269,269,1,1
1,1,272,272
272,272,1,1
1,1,275,275
275,275,1,1
1,1,277,277
277,277,1,1
1,1,279,279
279,279,1,1
1,1,282,282
282,282,1,1
1,1,284,284
284,284,1,1
1,1,286,286
286,286,1,1
1,1,290,290
290,290,1,1
1,1,293,293
293,293,1,1
1,1,294,294
294,294,1,1
1,1,297,297
297,297,1,1
1,1,299,299
299,299,1,1
1,1,301,301
301,301,1,1
3,3,31,31
31,31,3,3
3,3,182,182
182,182,3,3
3,3,186,186
186,186,3,3
3,3,192,192
192,192,3,3
3,3,197,197
197,197,3,3
3,3,201,201
201,201,3,3
3,3,213,213
213,213,3,3
3,3,228,228
228,228,3,3
3,3,231,231
231,231,3,3
3,3,251,251
251,251,3,3
3,3,261,261
261,261,3,3
3,3,266,266
266,266,3,3
3,3,272,272
272,272,3,3
4,4,183,183
183,183,4,4
4,4,187,187
187,187,4,4
4,4,198,198
198,198,4,4
4,4,203,203
203,203,4,4
4,4,232,232
232,232,4,4
4,4,252,252
252,252,4,4
5,5,8,8
8,8,5,5
5,5,9,9
9,9,5,5
5,5,12,12
12,12,5,5
5,5,14,14
14,14,5,5
5,5,16,16
16,16,5,5
5,5,18,18
18,18,5,5
5,5,20,20
20,20,5,5
5,5,21,21
21,21,5,5
5,5,23,23
23,23,5,5
5,5,26,26
26,26,5,5
5,5,30,30
30,30,5,5
5,5,37,37
37,37,5,5
5,5,39,39
39,39,5,5
5,5,41,41
41,41,5,5
5,5,43,43
43,43,5,5
5,5,47,47
47,47,5,5
5,5,49,49
49,49,5,5
5,5,51,51
51,51,5,5
5,5,53,53
53,53,5,5
5,5,55,55
55,55,5,5
5,5,57,57
57,57,5,5
5,5,59,59
59,59,5,5
5,5,62,62
62,62,5,5
5,5,64,64
64,64,5,5
5,5,65,65
65,65,5,5
5,5,67,67
67,67,5,5
5,5,69,69
69,69,5,5
5,5,72,72
72,72,5,5
5,5,74,74
74,74,5,5
5,5,76,76
76,76,5,5
5,5,79,79
79,79,5,5
5,5,80,80
80,80,5,5
5,5,83,83
83,83,5,5
5,5,86,86
86,86,5,5
5,5,89,89
89,89,5,5
5,5,95,95
95,95,5,5
5,5,98,98
98,98,5,5
5,5,101,101
101,101,5,5
5,5,104,104
104,104,5,5
5,5,106,106
106,106,5,5
5,5,109,109
109,109,5,5
5,5,113,113
113,113,5,5
5,5,117,117
117,117,5,5
5,5,119,119
119,119,5,5
5,5,121,121
121,121,5,5
5,5,123,123
123,123,5,5
5,5,125,125
125,125,5,5
5,5,127,127
127,127,5,5
5,5,129,129
129,129,5,5
5,5,131,131
131,131,5,5
5,5,133,133
133,133,5,5
5,5,135,135
135,135,5,5
5,5,137,137
137,137,5,5
5,5,139,139
139,139,5,5
5,5,141,141
141,141,5,5
5,5,144,144
144,144,5,5
5,5,145,145
145,145,5,5
5,5,148,148
148,148,5,5
5,5,149,149
149,149,5,5
5,5,152,152
152,152,5,5
5,5,153,153
153,153,5,5
5,5,155,155
155,155,5,5
5,5,157,157
157,157,5,5
5,5,160,160
160,160,5,5
5,5,161,161
161,161,5,5
5,5,165,165
165,165,5,5
5,5,167,167
167,167,5,5
5,5,169,169
169,169,5,5
5,5,171,171
171,171,5,5
5,5,173,173
173,173,5,5
5,5,175,175
175,175,5,5
5,5,177,177
177,177,5,5
5,5,178,178
178,178,5,5
5,5,184,184
184,184,5,5
5,5,188,188
188,188,5,5
5,5,190,190
190,190,5,5
5,5,194,194
194,194,5,5
5,5,199,199
199,199,5,5
5,5,204,204
204,204,5,5
5,5,207,207
207,207,5,5
5,5,210,210
210,210,5,5
5,5,216,216
216,216,5,5
5,5,217,217
217,217,5,5
5,5,219,219
219,219,5,5
5,5,221,221
221,221,5,5
5,5,223,223
223,223,5,5
5,5,225,225
225,225,5,5
5,5,233,233
233,233,5,5
5,5,235,235
235,235,5,5
5,5,237,237
237,237,5,5
5,5,239,239
239,239,5,5
5,5,241,241
241,241,5,5
5,5,243,243
243,243,5,5
5,5,245,245
245,245,5,5
5,5,247,247
247,247,5,5
5,5,251,251
251,251,5,5
5,5,254,254
254,254,5,5
5,5,256,256
256,256,5,5
5,5,258,258
258,258,5,5
5,5,259,259
259,259,5,5
5,5,263,263
263,263,5,5
5,5,266,266
266,266,5,5
5,5,268,268
268,268,5,5
5,5,269,269
269,269,5,5
5,5,275,275
275,275,5,5
5,5,277,277
277,277,5,5
5,5,279,279
279,279,5,5
