1,117,238
2,117,235
3,142,292
4,138,283
5,118,238
6,118,235
7,118,234
8,118,239
9,118,236
10,118,242
11,140,282
12,140,281
13,118,239
14,89,181
15,117,231
16,117,239
17,118,241
18,121,249
19,149,307
20,118,243
21,118,238
22,118,237
23,117,239
24,118,240
25,118,238
26,118,240
27,118,241
28,118,235
29,119,244
30,130,266
31,116,243
32,116,243
33,109,224
34,121,244
35,118,241
36,116,239
37,116,236
38,116,242
39,116,239
40,118,241
41,118,239
42,120,242
43,118,238
44,118,241
45,149,303
46,149,304
47,118,239
48,118,239
49,118,246
50,118,243
51,118,243
52,118,240
53,118,239
54,118,238
55,118,238
56,122,251
57,118,246
58,118,246
59,129,265
60,140,283
61,117,239
62,117,242
63,117,240
64,117,240
65,118,242
66,118,242
67,118,244
68,118,239
69,118,241
70,120,246
71,118,243
72,118,242
73,118,243
74,118,243
75,118,239
76,118,244
77,118,243
78,123,249
79,116,237
80,116,238
81,118,240
82,118,238
83,126,263
84,116,236
85,118,243
86,118,243
87,127,265
88,127,265
89,118,245
90,118,242
91,117,239
92,118,242
93,118,241
94,118,242
95,118,242
96,118,241
97,118,244
98,126,261
99,118,242
100,118,239
101,122,250
102,118,241
103,118,239
104,118,238
105,127,266
106,126,263
107,118,241
108,117,238
109,117,239
110,118,244
111,118,243
112,118,243
113,116,243
114,118,239
115,120,251
116,118,238
117,118,242
118,118,237
119,118,239
120,118,242
121,118,240
122,129,268
123,126,259
124,118,242
