1,1,5,5
5,5,1,1
1,1,8,8
8,8,1,1
1,1,10,10
10,10,1,1
1,1,13,13
13,13,1,1
1,1,16,16
16,16,1,1
1,1,18,18
18,18,1,1
1,1,22,22
22,22,1,1
1,1,24,24
24,24,1,1
1,1,27,27
27,27,1,1
2,2,4,4
4,4,2,2
2,2,6,6
6,6,2,2
2,2,9,9
9,9,2,2
2,2,12,12
12,12,2,2
2,2,17,17
17,17,2,2
2,2,19,19
19,19,2,2
2,2,20,20
20,20,2,2
2,2,23,23
23,23,2,2
2,2,25,25
25,25,2,2
2,2,28,28
28,28,2,2
4,4,6,6
6,6,4,4
4,4,9,9
9,9,4,4
4,4,12,12
12,12,4,4
4,4,17,17
17,17,4,4
4,4,19,19
19,19,4,4
4,4,20,20
20,20,4,4
4,4,23,23
23,23,4,4
4,4,25,25
25,25,4,4
4,4,28,28
28,28,4,4
5,5,8,8
8,8,5,5
5,5,10,10
10,10,5,5
5,5,13,13
13,13,5,5
5,5,16,16
16,16,5,5
5,5,18,18
18,18,5,5
5,5,22,22
22,22,5,5
5,5,24,24
24,24,5,5
5,5,27,27
27,27,5,5
6,6,9,9
9,9,6,6
6,6,12,12
12,12,6,6
6,6,17,17
17,17,6,6
6,6,19,19
19,19,6,6
6,6,23,23
23,23,6,6
6,6,25,25
25,25,6,6
6,6,28,28
28,28,6,6
7,7,15,15
15,15,7,7
7,7,20,20
20,20,7,7
8,8,10,10
10,10,8,8
8,8,16,16
16,16,8,8
8,8,18,18
18,18,8,8
8,8,22,22
22,22,8,8
8,8,24,24
24,24,8,8
8,8,27,27
27,27,8,8
9,9,12,12
12,12,9,9
9,9,17,17
17,17,9,9
9,9,19,19
19,19,9,9
9,9,20,20
20,20,9,9
9,9,23,23
23,23,9,9
9,9,25,25
25,25,9,9
9,9,28,28
28,28,9,9
10,10,13,13
13,13,10,10
10,10,16,16
16,16,10,10
10,10,18,18
18,18,10,10
10,10,22,22
22,22,10,10
10,10,24,24
24,24,10,10
10,10,27,27
27,27,10,10
11,11,14,14
14,14,11,11
11,11,21,21
21,21,11,11
12,12,15,15
15,15,12,12
12,12,17,17
17,17,12,12
12,12,20,20
20,20,12,12
12,12,23,23
23,23,12,12
12,12,25,25
25,25,12,12
12,12,28,28
28,28,12,12
13,13,24,24
24,24,13,13
14,14,21,21
21,21,14,14
15,15,20,20
20,20,15,15
15,15,25,25
25,25,15,15
15,15,28,28
28,28,15,15
16,16,18,18
18,18,16,16
16,16,22,22
22,22,16,16
16,16,27,27
27,27,16,16
17,17,19,19
19,19,17,17
17,17,20,20
20,20,17,17
17,17,23,23
23,23,17,17
17,17,25,25
25,25,17,17
17,17,28,28
28,28,17,17
18,18,22,22
22,22,18,18
18,18,27,27
27,27,18,18
19,19,23,23
23,23,19,19
19,19,25,25
25,25,19,19
19,19,28,28
28,28,19,19
20,20,25,25
25,25,20,20
20,20,28,28
28,28,20,20
22,22,24,24
24,24,22,22
22,22,27,27
27,27,22,22
23,23,25,25
25,25,23,23
23,23,28,28
28,28,23,23
24,24,27,27
27,27,24,24
25,25,28,28
28,28,25,25
