1,1,1,305,1,305,0.0,628
1,5,26,305,30,301,2.88e-44,155
1,22,1,305,1,312,3.03e-44,155
1,27,31,305,42,313,1.22e-43,153
1,18,43,304,46,301,3.04e-32,123
1,10,35,304,43,307,3.86e-30,118
1,16,38,305,41,304,1.59e-22,97.4
1,24,17,304,21,292,1.30e-20,92
1,8,4,305,20,296,1.35e-19,89.4
1,13,105,304,99,293,7.34e-08,55.5
2,2,1,325,1,325,0.0,673
2,17,3,319,2,307,3.36e-114,335
2,6,3,325,2,326,1.74e-110,326
2,28,1,320,1,322,3.16e-109,323
2,23,3,320,2,321,2.08e-105,313
2,9,3,324,2,324,1.04e-99,298
2,19,1,313,1,299,3.41e-85,261
2,7,3,201,2,199,6.84e-65,206
2,12,1,191,1,188,1.11e-58,189
2,25,39,320,49,326,2.04e-57,190
2,20,3,191,2,187,6.60e-54,178
2,21,211,319,1,107,7.05e-46,153
2,4,4,309,3,333,2.91e-37,139
2,11,215,319,1,102,5.75e-27,104
2,14,232,315,1,82,2.69e-19,84
2,26,39,196,49,204,3.15e-14,72.8
2,15,37,193,84,238,8.83e-14,72.4
3,3,1,261,1,261,0.0,541
4,4,1,384,1,384,0.0,804
4,17,1,325,1,290,1.90e-38,142
4,25,1,325,1,308,3.29e-37,139
4,2,3,333,4,309,3.44e-37,139
4,19,3,313,4,279,9.95e-36,135
4,28,3,333,4,311,1.11e-31,124
4,23,1,320,1,297,4.33e-31,122
4,6,1,350,1,325,4.79e-31,122
4,9,1,320,1,296,2.04e-30,121
4,20,1,208,1,199,1.40e-18,86.3
4,21,236,325,3,90,1.15e-16,77.8
4,15,1,167,38,206,3.36e-15,77
4,26,1,172,1,174,1.04e-14,74.7
4,12,3,197,4,189,2.18e-14,73.6
4,7,1,180,1,172,8.85e-14,72.8
4,14,255,325,1,69,4.56e-12,64.3
4,11,239,313,2,76,2.44e-08,53.9
5,5,1,301,1,301,0.0,624
5,22,1,301,1,312,2.52e-43,152
5,1,43,301,38,305,1.12e-41,148
5,27,35,301,42,313,6.58e-38,138
5,18,1,300,1,301,7.93e-26,106
5,16,42,301,40,304,4.80e-24,101
5,10,44,300,47,307,1.49e-20,92
5,8,3,301,18,296,2.66e-18,85.5
5,13,120,300,111,293,1.26e-09,60.5
5,24,14,300,19,292,1.35e-09,60.5
6,6,1,326,1,326,0.0,679
6,9,1,326,1,325,1.01e-172,484
6,23,1,324,1,324,6.52e-166,466
6,28,2,321,3,322,2.64e-151,429
6,7,1,203,1,205,1.06e-146,414
6,2,2,326,3,325,1.75e-110,326
6,17,1,321,1,308,9.49e-106,313
6,19,2,321,3,306,1.84e-71,226
6,20,1,188,1,186,7.97e-59,191
6,12,2,174,3,173,1.18e-56,184
6,25,3,320,4,325,2.22e-51,175
6,21,211,321,1,108,3.18e-33,120
6,4,1,325,1,350,4.07e-31,122
6,11,215,321,1,103,2.41e-20,86.7
6,15,3,195,42,242,2.32e-19,87.8
6,26,3,195,4,205,6.36e-17,80.5
6,14,238,320,5,86,4.44e-16,75.1
7,7,1,233,1,233,2.23e-174,480
7,6,1,205,1,203,7.55e-147,414
7,9,1,212,1,212,5.55e-105,308
7,23,1,215,1,215,8.61e-99,292
7,28,2,207,3,208,1.68e-84,256
7,2,2,199,3,201,4.91e-65,206
7,20,1,231,1,223,8.61e-61,192
7,17,1,188,1,186,7.16e-60,192
7,12,2,186,3,185,1.13e-57,183
7,19,2,134,3,136,8.09e-35,128
7,15,3,195,42,242,3.75e-20,88.2
7,26,3,195,4,205,1.38e-17,80.5
7,25,3,195,4,205,1.36e-16,79.7
7,4,1,172,1,180,5.37e-14,72.8
8,8,1,296,1,296,0.0,607
8,22,8,296,18,312,2.08e-24,102
8,27,43,296,45,313,1.94e-18,86.3
8,1,47,296,38,305,5.18e-17,82
8,5,30,296,27,301,1.96e-15,77.4
8,16,45,296,39,304,1.94e-13,71.6
8,24,34,295,26,292,2.07e-10,62.8
8,10,48,295,47,307,8.46e-07,52
8,18,18,295,3,301,1.68e-05,48.1
9,9,1,325,1,325,0.0,678
9,6,1,325,1,326,1.01e-172,484
9,23,1,323,1,324,2.85e-157,444
9,28,2,320,3,322,3.98e-138,396
9,7,1,212,1,212,7.74e-105,308
9,2,2,324,3,324,1.04e-99,298
9,17,1,320,1,308,1.54e-97,292
9,19,2,320,3,306,5.02e-65,209
9,20,1,218,1,227,5.92e-57,186
9,12,2,198,3,196,3.16e-53,175
9,25,38,321,49,327,1.92e-50,172
9,4,1,296,1,320,1.73e-30,121
9,21,211,320,1,108,1.86e-29,111
9,26,3,195,4,205,2.58e-21,92.4
9,15,36,191,84,238,8.61e-20,89
9,11,215,320,1,103,1.13e-19,85.1
9,14,239,319,7,86,2.45e-13,67.8
10,10,1,311,1,311,0.0,636
10,18,1,308,1,302,7.54e-72,226
10,16,47,307,42,303,2.09e-38,140
10,1,47,307,39,304,1.60e-30,119
10,27,47,307,50,312,2.03e-24,102
10,5,33,307,33,300,1.59e-21,94.7
10,22,3,307,6,311,8.88e-21,92.8
10,24,22,307,19,292,1.14e-14,75.5
10,8,14,307,16,295,2.10e-08,57
10,13,88,308,81,294,2.04e-05,48.1
11,11,1,104,1,104,3.56e-74,216
11,19,1,103,202,306,3.00e-46,152
11,21,1,104,5,109,4.70e-45,143
11,17,1,104,205,309,6.34e-43,144
11,2,1,102,215,319,2.96e-36,127
11,25,1,102,223,325,9.95e-31,112
11,23,2,102,216,320,1.08e-29,110
11,6,1,103,215,321,1.29e-28,107
11,28,2,102,217,321,2.46e-26,101
11,9,1,103,215,320,9.72e-26,99.8
11,14,18,102,1,86,6.80e-24,89.7
11,4,2,76,239,313,6.98e-16,73.6
12,12,1,196,1,196,1.45e-145,404
12,20,3,188,2,187,5.45e-74,224
12,17,3,188,2,187,3.38e-73,225
12,28,1,164,1,168,1.06e-63,201
12,2,1,188,1,191,6.68e-59,189
12,7,3,185,2,186,9.51e-58,183
12,6,3,173,2,174,7.09e-57,184
12,23,3,185,2,186,1.51e-55,181
12,9,3,196,2,198,1.90e-53,175
12,19,1,132,1,135,2.62e-40,141
12,26,39,185,49,196,7.44e-21,88.2
12,25,39,185,49,196,2.21e-20,89
12,15,37,183,84,231,1.31e-18,82.8
12,4,4,189,3,197,1.11e-14,73.6
13,13,1,294,1,294,0.0,603
13,24,31,294,19,293,4.77e-22,95.9
13,5,111,293,120,300,5.09e-10,61.6
13,1,99,293,105,304,1.42e-08,57.4
13,10,113,294,124,308,6.48e-06,49.3
14,14,1,103,1,103,5.52e-75,218
14,25,1,91,240,330,2.36e-46,153
14,21,1,86,22,107,1.78e-25,94
14,19,7,86,227,305,7.60e-24,94.4
14,17,1,86,222,307,1.16e-23,94
14,23,7,86,240,320,3.05e-22,90.5
14,2,1,82,232,315,8.52e-20,84
14,28,7,86,241,321,9.30e-18,78.6
14,6,5,86,238,320,1.40e-16,75.1
14,11,1,86,18,102,9.52e-15,66.2
14,9,7,86,239,319,7.77e-14,67.8
14,4,1,69,255,325,1.22e-12,64.3
15,15,1,244,1,244,0.0,511
15,26,38,244,1,207,3.37e-85,254
15,25,38,244,1,207,1.35e-83,254
15,7,42,242,3,195,3.92e-20,88.2
15,9,84,238,36,191,6.47e-20,89
15,6,42,242,3,195,1.74e-19,87.8
15,28,42,244,4,200,1.22e-18,85.5
15,12,84,231,37,183,1.63e-18,82.8
15,23,84,216,36,168,3.21e-17,81.6
15,17,84,231,36,182,1.71e-16,79.3
15,20,84,244,36,199,2.35e-16,77.8
15,4,38,206,1,167,2.14e-15,77
15,2,84,238,37,193,6.63e-14,72.4
15,19,42,186,4,139,3.08e-09,58.5
16,16,1,304,1,304,0.0,633
16,10,42,303,47,307,4.37e-38,139
16,18,46,303,46,301,7.71e-34,127
