cluster	prevalence	term	what	familia	algoritmo
1_NS1	23.076923076923077	DNA replication [GO:0006260]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
1_NS1	23.076923076923077	viral DNA genome replication [GO:0039693]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
1_NS1	23.076923076923077	viral genome replication [GO:0019079]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	DNA replication [GO:0006260]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	modulation by virus of host G1/S transition checkpoint [GO:0039645]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	permeabilization of host organelle membrane involved in viral entry into host cell [GO:0039665]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	suppression by virus of G2/M transition of host mitotic cell cycle [GO:0039592]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	viral DNA genome replication [GO:0039693]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	viral entry via permeabilization of inner membrane [GO:0099008]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	modulation by virus of host apoptotic process [GO:0039526]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	modulation by virus of host transcription [GO:0019056]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	rolling hairpin viral DNA replication [GO:0039685]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
10_NS1	7.6923076923076925	viral genome replication [GO:0019079]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
11_putative_VP1	7.6923076923076925	clathrin-dependent endocytosis of virus by host cell [GO:0075512]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
11_putative_VP1	7.6923076923076925	permeabilization of host organelle membrane involved in viral entry into host cell [GO:0039665]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
11_putative_VP1	7.6923076923076925	viral entry via permeabilization of inner membrane [GO:0099008]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
11_putative_VP1	7.6923076923076925	virion attachment to host cell [GO:0019062]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
11_putative_VP1	7.6923076923076925	microtubule-dependent intracellular transport of viral material towards nucleus [GO:0075521]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
11_putative_VP1	7.6923076923076925	viral penetration into host nucleus [GO:0075732]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
11_putative_VP1	7.6923076923076925	lipid catabolic process [GO:0016042]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
13_VP2	23.076923076923077	clathrin-dependent endocytosis of virus by host cell [GO:0075512]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
13_VP2	23.076923076923077	microtubule-dependent intracellular transport of viral material towards nucleus [GO:0075521]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
13_VP2	23.076923076923077	permeabilization of host organelle membrane involved in viral entry into host cell [GO:0039665]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
13_VP2	23.076923076923077	viral entry via permeabilization of inner membrane [GO:0099008]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
13_VP2	23.076923076923077	viral penetration into host nucleus [GO:0075732]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
13_VP2	23.076923076923077	virion attachment to host cell [GO:0019062]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
15_hypothetical_protein	15.384615384615385	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
16_non-structural_prote..	15.384615384615385	DNA replication [GO:0006260]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
16_non-structural_prote..	15.384615384615385	viral genome replication [GO:0019079]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
16_non-structural_prote..	15.384615384615385	viral DNA genome replication [GO:0039693]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
18_nonstructural_protei..	15.384615384615385	viral genome replication [GO:0019079]	bp	../results/Get_homologues/Parvoviridae/cluster_2_homologues_19062021_0804/	COG
