1,1
1,11
1,4
1,15
1,12
1,5
2,2
2,16
2,13
2,10
2,3
2,6
2,8
2,14
2,17
3,3
3,16
3,13
3,2
3,14
3,17
3,10
3,6
3,8
4,4
4,1
4,15
4,11
4,12
4,5
5,5
5,11
5,15
5,1
5,12
5,4
6,6
6,13
6,16
6,2
6,14
6,17
6,8
6,3
6,10
7,7
8,8
8,2
8,14
8,17
8,13
8,16
8,6
8,3
9,9
10,10
10,2
10,16
10,13
10,3
10,6
11,11
11,1
11,15
11,4
11,12
11,5
12,12
12,1
12,4
12,11
12,15
12,5
13,13
13,14
13,16
13,2
13,6
13,3
13,17
13,10
13,8
14,14
14,13
14,17
14,16
14,3
14,2
14,6
14,8
15,15
15,4
15,1
15,11
15,12
15,5
16,16
16,17
16,13
16,2
16,3
16,6
16,10
16,14
16,8
17,17
17,16
17,14
17,13
17,3
17,2
17,8
17,6
