1,351,734
2,159,322
3,293,611
4,290,606
5,286,601
6,114,231
7,322,672
8,258,524
9,220,457
10,277,579
11,344,724
12,291,601
13,272,559
14,357,752
15,275,573
16,291,608
17,367,761
18,298,627
19,356,734
20,315,657
21,412,855
22,269,557
23,240,491
24,276,582
25,276,576
26,247,520
27,386,790
28,303,628
29,274,573
30,245,507
31,410,846
32,259,545
33,225,476
34,271,571
35,270,560
36,301,625
37,251,517
38,316,665
39,304,637
40,287,598
41,347,715
42,294,620
43,430,890
44,274,572
45,332,686
46,307,647
47,300,625
48,304,627
49,187,390
50,268,561
51,283,585
52,261,542
53,464,963
54,264,537
55,258,546
56,265,545
57,319,672
58,258,528
59,265,556
60,354,731
61,318,664
62,183,383
63,331,681
64,284,583
65,273,575
66,247,517
67,319,670
68,166,338
69,295,614
70,238,492
71,313,654
72,243,499
73,276,578
74,219,459
75,279,582
76,223,460
77,286,603
78,222,460
79,221,460
80,276,578
81,219,449
82,232,483
83,306,631
84,281,581
85,281,590
86,227,465
87,299,621
88,158,315
89,244,500
90,419,870
91,272,565
92,264,550
93,198,411
94,270,562
95,143,295
96,290,607
97,250,510
98,303,634
99,270,553
100,263,545
101,245,512
102,360,752
103,240,488
104,364,743
105,291,608
106,232,479
107,358,743
108,110,223
109,319,651
110,235,489
111,298,614
112,121,241
113,367,760
114,292,607
115,100,205
116,162,330
117,123,249
118,160,323
119,292,610
120,485,1018
121,280,585
122,117,243
123,411,858
124,162,317
125,128,266
126,290,609
127,115,238
128,240,498
129,329,684
130,339,663
131,263,539
132,403,840
133,319,666
134,524,1091
135,355,744
136,248,508
137,116,229
138,237,487
139,300,618
140,201,413
141,256,533
142,393,808
143,218,447
144,141,295
145,282,591
146,240,493
147,179,374
148,443,915
149,354,736
150,428,872
151,267,548
152,366,745
153,153,306
154,215,442
155,483,1011
156,185,387
157,102,211
158,243,497
159,151,300
160,318,655
161,235,491
162,314,659
163,102,202
164,390,803
165,324,673
166,284,568
167,134,263
168,101,204
169,466,968
170,325,684
171,109,211
172,293,603
173,232,483
174,268,552
175,242,502
176,297,629
177,130,262
178,251,516
179,312,652
180,101,209
181,231,481
182,401,835
183,125,252
184,286,592
185,281,585
186,163,318
187,442,916
188,148,308
189,160,336
190,276,559
191,434,909
192,259,525
193,275,568
194,101,196
195,537,1100
196,122,241
197,226,464
198,263,547
199,107,214
200,375,777
201,329,688
202,100,197
203,232,486
204,274,564
205,204,407
206,449,935
207,137,253
208,113,218
209,290,609
210,109,218
211,264,542
212,289,609
213,235,485
214,276,583
215,121,232
216,222,448
217,244,508
218,225,468
219,222,458
220,247,521
221,198,414
222,105,222
223,97,195
224,317,660
225,126,258
226,82,166
227,273,565
228,295,624
229,163,311
230,167,347
231,183,385
232,280,588
233,220,454
234,271,564
235,268,556
236,281,588
237,218,446
238,286,602
239,230,480
240,278,579
241,222,457
242,278,578
243,222,457
244,278,585
245,219,451
246,277,578
247,218,458
248,279,584
249,218,449
250,280,588
251,219,453
252,280,584
253,212,438
254,278,581
255,231,480
256,280,584
257,212,438
258,230,482
259,276,582
260,286,598
261,222,451
262,223,463
263,276,578
264,292,604
265,222,456
266,225,467
267,277,576
268,278,579
269,225,462
270,300,625
271,251,514
272,309,646
273,224,466
274,235,492
275,325,676
276,251,518
277,300,619
278,219,456
279,223,457
280,310,654
281,225,468
282,277,579
283,224,458
284,276,579
285,219,457
286,283,592
287,220,445
288,278,586
289,277,570
290,278,583
291,360,753
292,166,347
293,363,755
294,252,524
295,326,679
296,292,608
297,78,159
298,134,277
299,257,527
300,304,617
301,284,574
302,283,576
303,307,637
304,287,602
305,181,375
306,175,357
307,288,600
308,272,568
309,223,457
310,319,663
311,246,505
312,273,566
313,227,471
314,291,608
315,149,308
316,249,509
317,396,823
318,358,749
319,294,618
320,262,546
321,296,616
322,266,547
323,288,599
324,425,886
325,321,670
326,190,385
327,281,582
328,299,632
329,236,492
330,139,284
331,368,770
332,250,518
333,120,237
334,293,605
335,99,200
336,250,514
337,305,640
338,139,282
339,245,506
340,304,638
341,285,594
342,237,494
343,278,579
344,370,775
345,195,404
346,370,763
347,315,608
348,278,580
349,234,481
350,312,649
351,221,439
352,162,328
353,127,249
354,116,238
355,291,609
356,251,518
357,311,657
358,321,673
359,307,640
360,221,450
361,221,462
362,231,465
363,255,531
364,227,477
365,265,550
366,366,764
367,285,593
368,208,432
369,315,660
370,341,709
371,343,718
372,285,582
373,297,619
374,227,471
375,351,732
376,398,822
377,283,591
378,231,475
379,271,568
380,267,551
381,301,633
382,206,420
383,353,736
384,325,669
385,292,606
386,257,526
387,292,603
388,87,179
389,257,526
390,85,167
391,301,632
392,284,595
393,235,480
394,323,674
395,235,481
396,325,676
397,230,471
398,277,576
399,298,620
400,258,532
401,301,635
402,339,707
403,305,626
404,330,673
405,297,610
406,321,673
407,347,725
408,304,631
409,266,559
410,255,534
411,146,281
412,349,723
413,226,468
414,37,75.5
415,309,653
416,274,568
417,310,652
418,106,196
419,107,214
420,174,362
421,162,331
422,325,681
423,190,381
424,191,390
425,320,670
426,174,349
427,200,396
428,312,651
429,230,468
430,314,655
431,104,214
432,233,480
433,312,651
434,233,479
435,385,797
436,348,727
437,539,1129
438,350,720
439,538,1128
440,357,733
441,222,459
442,139,288
443,291,606
444,243,499
445,294,607
446,218,446
447,193,399
448,227,475
449,314,657
450,227,474
451,225,466
452,305,638
453,289,604
454,106,210
455,276,568
456,293,604
457,251,519
458,303,628
459,218,452
460,291,609
461,250,502
462,244,504
463,143,277
