1,526,1087
2,350,733
3,317,655
4,244,514
5,348,714
6,244,509
7,344,714
8,262,540
9,351,717
10,254,528
11,335,697
12,271,566
13,363,760
14,252,526
15,261,546
16,117,237
17,374,778
18,265,548
19,129,264
20,345,712
21,267,556
22,122,248
23,343,706
24,254,532
25,313,650
26,244,503
27,368,765
28,253,520
29,352,726
30,248,512
31,333,684
32,120,235
33,291,608
34,182,377
35,248,513
36,305,627
37,248,516
38,326,679
39,248,518
40,315,644
41,361,744
42,289,598
43,210,424
44,127,259
45,105,219
46,420,880
47,421,820
48,271,563
49,273,561
50,332,686
51,330,682
52,242,499
53,410,843
54,231,482
55,317,649
56,248,520
57,324,669
58,249,518
59,325,670
60,249,518
61,363,748
62,266,548
63,369,761
64,278,577
65,353,729
66,267,552
67,317,648
68,248,520
69,364,748
70,252,520
71,306,636
72,350,725
73,371,764
74,291,613
75,104,207
76,237,495
77,333,689
78,147,283
79,108,219
80,349,726
81,243,507
82,353,726
83,273,562
84,299,614
85,271,572
86,329,684
87,243,508
88,365,756
89,243,509
90,370,754
91,279,573
92,358,742
93,262,537
94,346,716
95,245,511
96,366,759
97,272,570
98,325,668
99,260,546
100,349,725
101,243,508
102,385,787
103,282,583
104,358,741
105,247,514
106,353,725
107,260,543
108,328,682
109,267,552
110,243,507
111,345,711
