1,1,1,526,1,526,0.0,1087
1,104,1,336,1,327,6.31e-94,292
1,92,1,340,1,357,2.22e-90,283
1,73,1,327,1,351,2.12e-85,271
1,53,1,337,39,383,2.20e-60,206
1,13,1,337,1,326,1.03e-58,201
1,46,2,183,20,203,9.01e-58,200
1,46,231,329,293,400,6.79e-20,94.7
1,29,1,322,1,302,5.34e-56,193
1,61,1,322,6,309,9.05e-55,190
1,100,1,322,1,301,1.29e-54,189
1,27,1,322,17,322,2.58e-54,189
1,80,1,322,1,301,2.80e-54,189
1,65,1,322,1,297,5.21e-53,185
1,88,1,322,1,315,9.78e-53,185
1,96,42,323,29,312,5.07e-50,177
1,102,8,323,4,325,1.07e-40,153
1,41,7,323,2,303,1.64e-35,138
1,90,12,345,32,338,8.69e-29,119
1,5,9,334,5,302,1.29e-28,119
1,69,12,326,7,313,2.01e-27,115
1,63,7,319,2,308,3.26e-27,115
1,94,12,325,8,297,2.61e-25,109
1,77,12,325,7,284,3.73e-25,108
1,86,12,323,8,278,2.73e-24,106
1,11,12,322,8,277,1.85e-23,103
1,111,12,323,8,294,6.62e-23,102
1,20,10,322,28,292,1.74e-22,101
1,50,7,321,2,278,2.87e-22,100
1,82,9,319,8,282,8.11e-22,99.4
1,17,8,372,26,355,1.81e-21,98.6
1,7,8,319,9,287,2.56e-21,97.8
1,106,3,319,2,281,7.12e-21,96.7
1,72,4,325,15,300,1.37e-20,95.9
1,9,12,326,8,302,1.34e-19,92.8
1,23,12,319,11,281,4.35e-19,91.3
1,57,3,320,2,264,1.16e-17,86.7
1,98,8,321,3,258,2.01e-16,82.8
1,3,12,348,8,302,2.39e-16,82.4
1,59,9,321,4,269,4.71e-16,82
1,51,9,337,16,298,1.40e-15,80.5
1,108,6,323,2,275,1.73e-15,80.1
1,36,9,321,4,249,3.71e-15,79
1,31,10,321,21,278,5.36e-15,79
1,38,3,321,2,265,7.82e-15,78.2
1,67,9,321,5,254,1.42e-12,71.2
1,40,9,321,4,253,2.09e-12,70.9
1,84,8,321,3,248,7.09e-12,68.9
1,25,37,328,35,268,1.18e-11,68.6
1,55,9,321,5,254,2.75e-11,67.4
2,2,1,350,1,350,0.0,733
2,105,82,324,1,239,8.89e-97,289
2,97,51,322,2,262,4.61e-96,288
2,28,86,323,1,247,3.33e-93,280
2,26,86,323,1,238,2.61e-83,254
2,6,104,323,15,238,6.02e-80,246
2,107,86,324,1,255,1.36e-79,246
2,95,82,324,1,239,7.64e-79,243
2,21,82,324,19,262,1.08e-75,236
2,62,81,319,1,242,3.11e-71,224
2,66,81,319,1,242,3.73e-71,224
2,110,82,317,1,238,4.43e-68,216
2,101,82,317,1,238,9.35e-67,212
2,87,82,317,1,238,4.58e-66,211
2,81,82,317,1,238,6.75e-65,207
2,89,82,317,1,238,2.80e-63,203
2,99,83,317,4,233,1.30e-62,202
2,54,81,319,13,228,1.55e-62,201
2,103,76,317,2,274,2.05e-62,202
2,93,81,317,1,237,8.82e-62,200
2,52,81,317,1,237,1.01e-61,199
2,91,82,317,1,271,5.01e-60,196
2,85,83,323,4,239,1.96e-59,194
2,24,86,325,5,254,4.62e-56,185
2,109,86,319,1,230,3.36e-54,181
2,83,82,317,1,260,2.05e-50,171
2,64,86,320,4,275,7.86e-50,170
2,48,103,320,30,262,6.85e-49,167
2,30,86,317,5,238,5.82e-48,164
2,70,81,319,1,249,4.90e-47,162
2,49,81,317,1,259,1.25e-46,161
2,42,182,320,137,283,1.24e-31,122
2,71,94,329,64,305,2.38e-31,122
2,8,88,317,5,238,4.24e-28,112
2,14,96,320,16,245,1.37e-27,110
2,37,99,321,18,237,4.18e-26,107
2,35,87,321,1,237,4.99e-25,103
2,10,111,317,22,231,2.64e-24,102
2,15,97,322,19,246,5.44e-23,98.6
2,58,116,325,35,242,1.48e-21,94.4
2,74,101,319,54,273,3.52e-21,94.4
2,60,111,325,30,242,6.11e-21,92.8
2,68,96,321,16,237,1.37e-20,92
2,4,111,323,27,239,6.30e-20,90.1
2,56,96,321,16,237,4.18e-19,87.8
2,12,97,320,17,242,3.88e-18,85.5
2,18,122,322,45,247,1.31e-17,84
2,39,96,330,16,246,1.83e-17,83.2
2,76,193,294,100,198,7.32e-07,52.4
3,3,1,317,1,317,0.0,655
3,20,1,317,23,341,1.77e-62,204
3,50,4,317,3,328,9.37e-61,199
3,86,1,317,1,326,5.91e-60,196
3,94,1,317,1,343,4.75e-59,195
3,111,1,317,1,342,6.18e-59,194
3,90,1,317,25,367,6.44e-54,182
3,77,4,317,3,330,6.31e-53,179
3,63,4,317,3,365,9.62e-53,179
3,5,1,317,1,346,4.05e-52,177
3,69,4,317,3,362,1.01e-50,174
3,41,4,311,3,345,1.96e-50,173
3,72,1,317,16,347,1.82e-49,170
3,11,1,293,1,302,6.66e-48,166
3,17,1,293,23,331,6.82e-45,159
3,7,1,317,6,343,7.87e-44,155
3,9,1,317,1,348,1.13e-43,155
3,82,3,269,6,286,1.45e-43,155
3,108,1,298,1,306,4.26e-43,153
3,106,4,317,7,351,5.20e-38,140
3,23,3,266,6,282,3.32e-37,137
3,1,8,302,12,348,1.44e-16,82.4
3,100,7,276,11,309,1.30e-15,79
3,80,7,202,11,200,2.25e-14,75.1
3,13,7,169,11,170,6.07e-14,73.9
3,46,7,170,29,203,1.54e-13,73.2
3,92,3,169,7,178,1.57e-13,72.8
3,53,6,170,48,237,4.42e-13,72
3,88,3,266,7,313,2.33e-12,69.3
3,27,3,224,23,236,3.01e-12,69.3
3,102,1,87,1,89,9.85e-12,67.8
3,73,7,169,11,178,1.90e-11,66.6
3,96,39,166,30,147,6.43e-11,65.1
3,65,8,273,12,306,7.33e-11,65.1
3,61,7,269,16,310,2.03e-10,63.5
3,104,7,166,11,173,2.41e-10,63.5
3,29,3,271,5,305,5.13e-09,59.3
4,4,1,244,1,244,0.0,514
4,14,16,241,22,250,4.97e-61,194
4,60,18,232,21,233,1.64e-57,185
4,37,15,232,18,232,1.79e-57,185
4,35,15,232,18,232,8.34e-57,183
4,68,15,234,18,234,4.75e-55,179
4,56,15,234,18,234,1.82e-54,177
4,39,15,234,18,234,5.08e-54,176
4,58,15,232,18,233,6.11e-53,173
4,74,19,233,56,271,2.32e-49,166
4,15,39,238,46,246,6.72e-34,125
4,76,19,239,7,229,1.02e-33,124
4,18,32,241,38,250,1.23e-32,121
4,12,32,240,33,243,1.32e-29,114
4,10,11,240,6,238,1.46e-25,102
4,107,27,239,38,254,1.50e-22,95.1
4,97,26,234,52,258,3.57e-22,94.4
4,91,26,233,33,271,7.63e-21,90.9
4,26,26,239,23,238,9.70e-21,89.7
4,99,4,236,15,236,2.98e-20,89
4,2,27,239,111,323,4.40e-20,90.1
4,6,11,239,4,238,5.98e-20,87.8
4,64,26,233,27,272,6.13e-20,88.6
4,28,26,238,25,246,1.06e-19,87.4
4,103,26,233,35,274,1.55e-19,87.4
4,66,26,234,28,241,2.01e-19,86.7
4,62,26,234,28,241,2.45e-19,86.7
4,85,4,233,15,233,2.50e-19,86.7
4,48,23,242,34,268,4.85e-19,85.9
4,83,27,233,48,260,8.94e-19,85.1
4,70,2,241,16,252,1.79e-18,84
4,21,11,238,27,260,8.58e-18,82.4
4,49,16,233,37,259,5.72e-17,80.1
4,95,26,234,26,233,5.74e-17,79.7
4,110,26,237,26,242,6.48e-17,79.7
4,24,26,233,33,246,2.16e-16,78.2
4,109,32,233,29,228,5.99e-16,77.4
4,89,26,233,26,238,1.11e-15,76.3
4,8,15,236,15,241,1.73e-15,75.9
4,81,26,233,26,238,1.86e-15,75.5
4,105,27,239,25,238,3.21e-15,75.1
4,101,26,233,26,238,3.93e-15,74.7
4,87,26,233,26,238,2.97e-14,72.4
4,54,15,234,28,227,1.91e-13,69.7
4,52,23,233,27,237,1.20e-12,67.8
4,30,20,233,23,238,4.92e-12,66.2
4,93,34,237,38,241,7.82e-12,65.9
4,42,111,237,147,284,8.22e-11,63.2
4,71,32,233,85,293,1.19e-09,60.1
5,5,1,348,1,348,0.0,714
5,50,4,348,3,330,8.90e-78,244
5,11,1,347,1,334,1.95e-76,240
5,20,1,348,23,343,2.40e-75,238
5,94,1,316,1,318,4.21e-70,224
5,69,4,347,3,363,1.76e-69,223
5,17,1,340,23,352,4.84e-69,223
5,23,3,341,6,333,5.90e-68,219
5,90,1,347,25,368,6.74e-67,217
5,41,4,347,3,358,5.64e-66,214
5,111,1,347,1,343,1.03e-65,213
5,77,4,347,3,331,2.97e-65,211
5,82,3,341,6,333,9.63e-65,211
5,63,4,348,3,367,1.51e-64,211
5,106,4,347,7,352,1.69e-63,207
5,86,1,346,1,326,8.69e-61,200
5,72,1,346,16,347,4.52e-57,191
5,3,1,346,1,317,4.44e-52,177
5,108,1,340,1,318,4.98e-50,172
5,9,1,340,1,339,1.40e-48,169
5,7,1,347,6,344,1.63e-42,152
5,92,3,297,7,342,2.37e-29,118
5,1,5,302,9,334,8.52e-29,119
5,27,3,289,23,319,8.77e-28,114
5,80,7,289,11,298,2.42e-25,107
5,29,5,289,9,299,2.55e-25,107
5,104,7,173,11,177,3.54e-25,106
5,100,7,289,11,298,7.28e-25,105
5,65,7,289,11,294,4.08e-24,103
5,46,7,188,29,220,1.20e-23,103
5,73,7,289,11,343,9.00e-23,100
5,61,7,289,16,306,1.45e-22,99.4
5,53,5,291,47,363,5.44e-22,98.6
5,88,3,305,7,328,4.09e-21,95.5
5,13,8,297,12,314,5.50e-18,86.3
5,59,11,303,10,280,1.76e-15,78.6
5,102,1,172,1,173,9.49e-14,74.3
5,96,38,291,29,310,5.87e-11,65.5
