1,1,4,4
4,4,1,1
1,1,7,7
7,7,1,1
1,1,10,10
10,10,1,1
1,1,12,12
12,12,1,1
1,1,14,14
14,14,1,1
1,1,16,16
16,16,1,1
1,1,18,18
18,18,1,1
2,2,5,5
5,5,2,2
2,2,8,8
8,8,2,2
3,3,6,6
6,6,3,3
3,3,9,9
9,9,3,3
3,3,13,13
13,13,3,3
3,3,15,15
15,15,3,3
3,3,17,17
17,17,3,3
3,3,19,19
19,19,3,3
4,4,7,7
7,7,4,4
4,4,10,10
10,10,4,4
4,4,12,12
12,12,4,4
4,4,14,14
14,14,4,4
4,4,16,16
16,16,4,4
4,4,18,18
18,18,4,4
5,5,8,8
8,8,5,5
6,6,9,9
9,9,6,6
6,6,11,11
11,11,6,6
6,6,13,13
13,13,6,6
6,6,15,15
15,15,6,6
6,6,17,17
17,17,6,6
6,6,19,19
19,19,6,6
7,7,10,10
10,10,7,7
7,7,12,12
12,12,7,7
7,7,14,14
14,14,7,7
7,7,16,16
16,16,7,7
7,7,18,18
18,18,7,7
9,9,11,11
11,11,9,9
9,9,13,13
13,13,9,9
9,9,15,15
15,15,9,9
9,9,17,17
17,17,9,9
9,9,19,19
19,19,9,9
10,10,12,12
12,12,10,10
10,10,14,14
14,14,10,10
10,10,16,16
16,16,10,10
10,10,18,18
18,18,10,10
11,11,15,15
15,15,11,11
11,11,17,17
17,17,11,11
11,11,19,19
19,19,11,11
12,12,14,14
14,14,12,12
12,12,16,16
16,16,12,12
12,12,18,18
18,18,12,12
13,13,15,15
15,15,13,13
13,13,17,17
17,17,13,13
13,13,19,19
19,19,13,13
14,14,16,16
16,16,14,14
14,14,18,18
18,18,14,14
15,15,17,17
17,17,15,15
15,15,19,19
19,19,15,15
16,16,18,18
18,18,16,16
17,17,19,19
19,19,17,17
