1,1
1,4
1,12
1,14
1,18
1,7
1,10
1,16
2,2
2,8
2,5
3,3
3,6
3,17
3,9
3,19
3,13
3,15
3,11
4,4
4,1
4,18
4,12
4,7
4,14
4,16
4,10
5,5
5,2
5,8
6,6
6,17
6,19
6,3
6,9
6,13
6,15
6,11
7,7
7,12
7,14
7,18
7,10
7,16
7,1
7,4
8,8
8,2
8,5
9,9
9,3
9,6
9,17
9,19
9,13
9,15
9,11
10,10
10,18
10,16
10,14
10,12
10,7
10,1
10,4
11,11
11,15
11,6
11,3
11,19
11,13
11,9
11,17
12,12
12,14
12,7
12,18
12,10
12,16
12,1
12,4
13,13
13,15
13,19
13,3
13,6
13,9
13,17
13,11
14,14
14,12
14,7
14,18
14,10
14,16
14,1
14,4
15,15
15,13
15,19
15,17
15,9
15,6
15,3
15,11
16,16
16,18
16,10
16,12
16,14
16,7
16,4
16,1
17,17
17,19
17,6
17,3
17,9
17,13
17,15
17,11
18,18
18,16
18,10
18,14
18,12
18,7
18,1
18,4
19,19
19,17
19,6
19,3
19,9
19,15
19,13
19,11
