1,1,1,152,1,152,1.44e-101,290
2,2,1,76,1,76,4.22e-48,148
3,3,1,613,1,613,0.0,1248
3,80,164,592,71,491,5.52e-23,105
3,21,183,602,85,480,1.51e-17,88.6
3,36,187,607,93,524,4.21e-11,68.6
3,64,176,607,84,524,6.68e-11,67.8
3,102,187,555,112,458,1.74e-08,60.1
3,49,187,607,95,522,4.47e-08,58.5
3,90,177,522,66,385,1.30e-05,50.8
3,117,187,564,87,435,2.72e-05,50.1
4,4,1,183,1,183,1.19e-130,365
5,5,1,264,1,264,0.0,540
5,104,4,253,7,260,4.52e-54,177
6,6,1,390,1,390,0.0,811
6,105,1,390,1,387,4.50e-124,365
6,120,1,323,1,299,2.69e-13,72.8
6,93,1,323,1,299,1.06e-12,70.9
6,24,3,384,8,371,3.43e-08,57.4
6,84,81,316,94,317,4.40e-07,53.9
6,52,28,386,27,365,3.47e-06,51.2
6,67,28,386,27,365,3.47e-06,51.2
6,39,28,386,27,365,2.75e-05,48.5
7,7,1,127,1,127,1.80e-91,262
7,106,4,125,3,130,8.13e-36,121
7,26,2,121,4,119,5.06e-17,73.6
7,53,10,126,11,131,4.39e-10,55.8
7,68,10,126,11,131,4.39e-10,55.8
7,40,10,126,11,131,9.25e-09,52.4
8,8,1,166,1,166,5.66e-123,345
9,9,1,63,1,63,2.35e-41,130
10,10,1,121,1,121,5.17e-84,243
11,11,1,587,1,587,0.0,1217
11,31,28,489,19,491,2.43e-55,198
11,72,61,516,45,504,5.99e-55,197
11,43,61,514,44,501,3.19e-54,195
11,57,30,516,19,503,3.79e-54,194
11,109,28,493,19,499,1.96e-47,176
12,12,1,47,1,47,4.78e-29,98.6
13,13,1,65,1,65,4.21e-42,132
14,14,1,62,1,62,1.70e-41,130
15,15,1,258,1,258,0.0,529
16,16,1,84,1,84,1.05e-56,171
17,17,1,109,1,109,1.43e-76,223
18,18,1,132,1,132,9.86e-92,263
19,19,1,135,1,135,2.63e-92,265
19,33,1,135,1,136,1.24e-16,73.2
19,46,1,135,1,136,2.80e-16,72.4
19,61,1,135,1,136,2.80e-16,72.4
20,20,1,67,1,67,2.54e-41,130
21,21,1,486,1,486,0.0,988
21,64,90,457,94,490,1.94e-19,93.6
21,80,8,468,8,493,1.90e-17,87.4
21,3,85,480,183,602,3.33e-17,87
21,49,90,454,96,486,4.56e-17,86.3
21,36,90,454,94,486,9.99e-17,85.5
21,102,90,384,113,411,2.14e-05,49.7
21,90,102,384,89,377,3.31e-04,45.8
