1,1,1,317,1,317,0.0,655
1,62,1,317,1,343,4.75e-59,195
1,58,1,317,25,367,6.44e-54,182
1,47,4,317,3,330,6.31e-53,179
1,33,4,317,3,365,9.62e-53,179
1,3,1,317,1,346,4.05e-52,177
1,39,4,317,3,362,1.01e-50,174
1,13,4,311,3,345,1.96e-50,173
1,42,1,317,16,347,1.82e-49,170
1,9,1,293,1,302,6.66e-48,166
1,5,1,317,6,343,7.87e-44,155
1,7,1,317,1,348,1.13e-43,155
1,52,3,269,6,286,1.45e-43,155
1,74,1,298,1,306,4.26e-43,153
1,72,4,317,7,351,5.20e-38,140
1,68,7,276,11,309,1.30e-15,79
1,50,7,202,11,200,2.25e-14,75.1
1,11,7,169,11,170,6.07e-14,73.9
1,18,7,170,29,203,1.54e-13,73.2
1,60,3,169,7,178,1.57e-13,72.8
1,23,6,170,48,237,4.42e-13,72
1,56,3,266,7,313,2.33e-12,69.3
1,70,1,87,1,89,9.85e-12,67.8
1,43,7,169,11,178,1.90e-11,66.6
1,64,39,166,30,147,6.43e-11,65.1
1,35,8,273,12,306,7.33e-11,65.1
1,31,7,269,16,310,2.03e-10,63.5
2,2,1,244,1,244,0.0,514
2,12,16,241,22,250,4.97e-61,194
2,30,18,232,21,233,1.64e-57,185
2,38,15,234,18,234,4.75e-55,179
2,26,15,234,18,234,1.82e-54,177
2,28,15,232,18,233,6.11e-53,173
2,44,19,233,56,271,2.32e-49,166
2,46,19,239,7,229,1.02e-33,124
2,10,32,240,33,243,1.32e-29,114
2,8,11,240,6,238,1.46e-25,102
2,73,27,239,38,254,1.50e-22,95.1
2,65,26,234,52,258,3.57e-22,94.4
2,59,26,233,33,271,7.63e-21,90.9
2,67,4,236,15,236,2.98e-20,89
2,4,11,239,4,238,5.98e-20,87.8
2,34,26,233,27,272,6.13e-20,88.6
2,71,26,233,35,274,1.55e-19,87.4
2,36,26,234,28,241,2.01e-19,86.7
2,32,26,234,28,241,2.45e-19,86.7
2,55,4,233,15,233,2.50e-19,86.7
2,20,23,242,34,268,4.85e-19,85.9
2,53,27,233,48,260,8.94e-19,85.1
2,40,2,241,16,252,1.79e-18,84
2,63,26,234,26,233,5.74e-17,79.7
2,75,32,233,29,228,5.99e-16,77.4
2,57,26,233,26,238,1.11e-15,76.3
2,6,15,236,15,241,1.73e-15,75.9
2,51,26,233,26,238,1.86e-15,75.5
2,69,26,233,26,238,3.93e-15,74.7
2,24,15,234,28,227,1.91e-13,69.7
2,22,23,233,27,237,1.20e-12,67.8
2,61,34,237,38,241,7.82e-12,65.9
2,14,111,237,147,284,8.22e-11,63.2
2,41,32,233,85,293,1.19e-09,60.1
3,3,1,348,1,348,0.0,714
3,9,1,347,1,334,1.95e-76,240
3,62,1,316,1,318,4.21e-70,224
3,39,4,347,3,363,1.76e-69,223
3,58,1,347,25,368,6.74e-67,217
3,13,4,347,3,358,5.64e-66,214
3,47,4,347,3,331,2.97e-65,211
3,52,3,341,6,333,9.63e-65,211
3,33,4,348,3,367,1.51e-64,211
3,72,4,347,7,352,1.69e-63,207
3,42,1,346,16,347,4.52e-57,191
3,1,1,346,1,317,4.44e-52,177
3,74,1,340,1,318,4.98e-50,172
3,7,1,340,1,339,1.40e-48,169
3,5,1,347,6,344,1.63e-42,152
3,60,3,297,7,342,2.37e-29,118
3,50,7,289,11,298,2.42e-25,107
3,68,7,289,11,298,7.28e-25,105
3,35,7,289,11,294,4.08e-24,103
3,18,7,188,29,220,1.20e-23,103
3,43,7,289,11,343,9.00e-23,100
3,31,7,289,16,306,1.45e-22,99.4
3,23,5,291,47,363,5.44e-22,98.6
3,56,3,305,7,328,4.09e-21,95.5
3,11,8,297,12,314,5.50e-18,86.3
3,29,11,303,10,280,1.76e-15,78.6
3,70,1,172,1,173,9.49e-14,74.3
3,64,38,291,29,310,5.87e-11,65.5
3,37,11,295,11,258,8.33e-10,62
3,27,11,295,14,269,5.70e-09,59.3
3,25,11,295,11,258,6.25e-09,59.3
3,21,10,295,21,282,6.74e-06,50.1
3,54,4,187,3,150,3.25e-05,47.8
4,4,1,244,1,244,0.0,509
4,73,5,244,21,260,6.89e-137,387
4,65,15,241,46,266,1.02e-76,235
4,63,1,238,6,238,3.00e-68,212
4,69,1,232,6,238,5.03e-52,171
4,51,1,232,6,238,2.05e-51,169
4,24,1,234,19,228,2.80e-51,169
4,57,1,232,6,238,5.43e-50,166
4,36,1,234,7,242,1.80e-49,165
4,32,1,234,7,242,2.03e-49,165
4,53,9,232,35,260,6.73e-48,161
4,22,12,232,21,237,2.23e-47,159
4,55,7,235,15,236,7.18e-46,156
4,61,12,232,21,237,1.21e-45,155
4,67,7,232,15,233,1.28e-45,155
4,75,9,241,11,235,1.41e-45,155
4,59,10,232,23,271,1.00e-42,148
4,20,14,235,30,262,2.62e-42,147
4,71,1,232,13,274,3.75e-42,147
4,40,12,234,20,249,1.07e-38,137
4,34,12,235,18,275,3.75e-38,136
4,41,11,237,70,298,2.46e-27,108
4,12,1,235,9,245,1.84e-26,105
4,6,9,242,15,254,4.58e-26,104
4,14,98,235,138,283,7.91e-24,99
4,44,6,234,48,273,2.89e-21,92.4
4,2,4,238,11,239,5.98e-20,87.8
4,8,22,241,22,240,1.08e-19,87.4
4,10,72,240,81,244,3.22e-17,80.9
4,30,4,244,17,246,1.35e-16,79
4,28,1,244,11,246,9.03e-14,70.9
4,38,22,231,30,232,2.57e-13,69.7
4,26,1,231,1,232,6.15e-13,68.6
4,46,61,243,57,234,2.02e-06,50.1
