cluster	prevalence	term	what	familia	algoritmo
100_hypothetical_protein	1.0204081632653061	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
103_hypothetical_protein	1.0204081632653061	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
105_hypothetical_protein	1.0204081632653061	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
110_ORF2	1.0204081632653061	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
113_hypothetical_protein	1.0204081632653061	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
119_hypothetical_protein	23.46938775510204	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
120_hypothetical_protein	21.428571428571427	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
135_hypothetical_protein	1.0204081632653061	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
15_ORF2	20.408163265306122	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
155_ORF3	1.0204081632653061	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
16_ORF1	74.48979591836735	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
18_VP1	2.0408163265306123	endocytosis involved in viral entry into host cell [GO:0075509]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
18_VP1	2.0408163265306123	viral penetration into host nucleus [GO:0075732]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
18_VP1	2.0408163265306123	virion attachment to host cell [GO:0019062]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
185_ORF3	7.142857142857142	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
219_hypothetical_protein	2.0408163265306123	Uniprot hit without GO [GO:XXXXXXX]	bp	../results/Get_homologues/Anelloviridae/Anelloviridae_all_homologues_19062021_0409/	COG
