1,1
1,10
1,20
1,82
1,16
1,34
1,49
1,60
1,29
1,80
1,45
1,70
2,2
2,8
2,19
3,3
3,6
3,23
3,84
3,59
3,74
3,53
3,39
3,11
3,42
3,67
3,31
4,4
4,21
4,9
4,66
4,14
4,62
4,37
4,83
4,48
4,55
4,25
5,5
5,22
5,7
6,6
6,3
6,23
6,59
6,11
6,84
6,74
6,42
6,53
6,39
6,67
6,31
7,7
7,22
7,5
8,8
8,19
8,2
9,9
9,4
9,21
9,66
9,14
9,83
9,62
9,37
9,48
9,25
9,55
9,77
10,10
10,1
10,20
10,82
10,16
10,34
10,45
10,60
10,49
10,29
10,80
10,70
11,11
11,59
11,39
11,42
11,53
11,74
11,31
11,67
11,84
11,3
11,6
11,23
12,12
12,40
12,32
12,79
12,27
12,51
12,57
12,85
12,69
13,13
13,33
13,46
13,58
13,50
13,26
13,78
13,65
13,86
14,14
14,62
14,55
14,37
14,48
14,25
14,77
14,83
14,66
14,4
14,21
14,9
15,15
15,64
15,35
15,56
15,47
15,72
15,73
15,28
15,81
16,16
16,29
16,34
16,45
16,49
16,60
16,70
16,80
16,82
16,1
16,20
16,10
17,17
17,54
17,61
17,38
17,41
17,30
17,75
17,71
18,18
18,36
18,63
18,52
18,43
18,24
18,76
18,44
18,68
19,19
19,8
19,2
20,20
20,1
20,10
20,82
20,16
20,34
20,45
20,29
20,60
20,49
20,80
20,70
21,21
21,4
21,9
21,66
21,14
21,37
21,83
21,62
21,48
21,25
21,55
22,22
22,7
22,5
23,23
23,3
23,6
23,59
23,39
23,42
23,11
23,74
23,53
23,84
23,31
23,67
24,24
24,68
24,76
24,63
24,36
24,43
24,52
24,44
24,18
25,25
25,55
25,62
25,37
25,48
25,77
25,14
25,66
25,83
25,9
25,21
25,4
26,26
26,13
26,33
26,46
26,78
26,65
26,58
26,86
26,50
27,27
27,40
27,32
27,51
27,79
27,57
27,12
27,69
27,85
28,28
28,73
28,72
28,35
28,56
28,64
28,15
28,47
28,81
29,29
29,16
29,34
29,45
29,49
29,60
29,70
29,80
29,82
29,1
29,20
29,10
30,30
30,54
30,71
30,61
30,17
30,38
30,75
30,41
31,31
31,39
31,53
31,11
31,59
31,42
31,74
31,67
31,84
31,3
31,23
31,6
32,32
32,40
32,51
32,27
32,57
32,79
32,12
32,69
32,85
33,33
33,46
33,13
33,58
33,50
33,26
33,78
33,65
33,86
34,34
34,16
34,29
34,45
34,49
34,60
34,70
34,80
34,82
34,1
34,20
34,10
35,35
35,64
35,56
35,47
35,73
35,15
35,72
35,28
35,81
36,36
36,63
36,52
36,43
36,24
36,76
36,44
36,68
36,18
37,37
37,55
37,48
37,62
37,25
37,14
37,77
37,83
37,66
37,21
37,4
37,9
38,38
38,54
38,17
38,41
38,61
38,30
38,75
38,71
39,39
39,53
39,42
39,59
39,74
39,11
39,31
39,67
39,84
39,3
39,23
39,6
40,40
40,32
40,51
40,27
40,57
40,79
40,12
40,69
40,85
41,41
41,54
41,17
41,61
41,38
41,30
41,75
41,71
42,42
42,59
42,39
42,53
42,74
42,11
42,31
42,67
42,84
42,3
42,23
42,6
43,43
43,44
43,36
43,63
43,52
43,24
43,76
43,68
43,18
44,43
44,44
44,36
44,63
44,52
44,24
44,76
44,18
44,68
45,45
45,16
45,29
45,34
45,49
45,60
45,70
45,80
45,82
45,20
45,1
45,10
46,46
46,33
46,58
46,13
46,78
46,50
46,26
46,65
46,86
47,47
47,64
47,56
47,35
47,15
47,73
47,81
47,28
47,72
48,48
48,55
48,37
48,62
48,25
48,14
48,77
48,83
48,66
48,9
48,4
48,21
49,49
49,16
49,29
49,34
49,45
49,60
49,70
49,80
49,82
49,1
49,10
49,20
50,50
50,13
50,33
50,58
50,46
50,78
50,65
50,26
50,86
51,51
51,32
51,40
51,27
51,57
51,79
51,12
51,69
51,85
52,52
52,36
52,63
52,43
52,68
52,76
52,24
52,44
52,18
53,53
53,39
53,59
53,42
53,74
53,11
53,31
53,67
53,84
53,3
53,6
53,23
54,54
54,61
54,17
54,38
54,41
54,30
54,71
54,75
55,55
55,37
55,48
55,62
55,25
55,14
55,77
55,83
55,66
55,9
55,4
55,21
56,56
56,64
56,35
56,47
56,15
56,73
56,28
56,72
56,81
57,57
57,32
57,40
57,27
57,51
57,79
57,12
57,69
57,85
58,58
58,33
58,46
58,13
58,50
58,65
58,78
58,26
58,86
59,59
59,42
59,53
59,39
59,74
59,11
59,31
59,67
59,84
59,3
59,6
59,23
60,60
60,16
60,29
60,34
60,45
60,49
60,70
60,80
60,82
60,1
60,20
60,10
61,61
61,54
61,17
61,41
61,38
61,30
61,71
61,75
62,62
62,48
62,55
62,37
62,25
62,14
62,77
62,83
62,66
62,9
62,4
62,21
63,63
63,36
63,52
63,24
63,43
63,68
63,76
63,44
63,18
64,64
64,47
64,35
64,56
64,15
64,73
64,28
64,81
64,72
65,65
65,78
65,58
65,46
65,33
65,13
65,26
65,86
65,50
66,66
66,37
66,25
66,55
66,48
66,62
66,77
66,83
66,14
66,9
66,21
66,4
67,67
67,39
67,59
67,42
67,74
67,53
67,11
67,31
67,84
67,3
67,6
67,23
68,68
68,76
68,24
68,63
68,36
68,52
68,43
68,44
68,18
69,69
69,32
69,27
69,40
69,79
69,51
69,57
69,12
69,85
70,70
70,16
70,29
70,34
70,45
70,49
70,60
70,80
70,82
70,1
70,10
70,20
71,71
71,30
71,54
71,75
71,17
71,61
71,38
71,41
72,72
72,73
72,35
72,28
72,15
72,64
72,56
72,81
72,47
73,73
73,28
73,35
73,72
73,64
73,56
73,47
73,15
73,81
74,74
74,39
74,53
74,59
74,42
74,11
74,31
74,67
74,84
74,3
74,6
74,23
75,75
75,30
75,17
75,71
75,54
75,38
75,61
75,41
76,76
76,68
76,24
76,36
76,63
76,52
76,43
76,44
76,18
77,77
77,25
77,48
77,37
77,55
77,62
77,14
77,83
77,66
77,9
78,78
78,65
78,33
78,46
78,13
78,58
78,26
78,50
78,86
79,79
79,27
79,32
79,40
79,51
79,57
79,12
79,69
79,85
80,80
80,16
80,29
80,34
80,45
80,49
80,60
80,70
80,82
80,1
80,20
80,10
81,81
81,64
81,35
81,72
81,56
81,47
81,15
81,73
81,28
82,82
82,16
82,34
82,45
82,49
82,60
82,80
82,29
82,70
82,1
82,20
82,10
83,83
83,55
83,37
83,48
83,62
83,25
83,14
83,66
83,77
83,9
83,4
83,21
84,84
84,39
84,11
84,74
84,53
84,59
84,42
84,67
84,31
84,3
84,6
84,23
85,85
85,12
85,32
85,27
85,79
85,40
85,51
85,57
85,69
86,86
86,65
86,26
86,13
86,33
86,78
86,46
86,58
86,50
