1,315,663
2,315,663
3,315,661
4,315,662
5,315,662
6,295,620
7,315,663
8,315,664
9,153,320
10,295,619
11,298,629
12,315,662
13,314,659
14,315,663
15,315,661
16,315,663
17,315,664
18,315,664
19,314,652
20,315,662
21,295,622
22,315,660
23,315,663
24,289,609
25,316,665
26,315,664
27,314,652
28,139,285
29,289,610
30,315,662
31,217,455
32,289,608
33,289,608
34,224,468
35,315,661
36,315,663
37,315,663
38,315,660
39,315,662
40,315,663
41,315,662
42,315,662
43,315,661
44,315,664
45,317,667
46,317,669
47,315,664
48,204,426
49,315,660
50,314,659
51,315,661
52,313,649
53,295,625
54,314,657
55,313,649
