cluster	prevalence	term	what	familia	algoritmo
10_nonstructural_protei..	30.927835051546392	viral genome replication [GO:0019079]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
10_nonstructural_protei..	30.927835051546392	DNA replication [GO:0006260]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
10_nonstructural_protei..	30.927835051546392	modulation by virus of host G1/S transition checkpoint [GO:0039645]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
10_nonstructural_protei..	30.927835051546392	permeabilization of host organelle membrane involved in viral entry into host cell [GO:0039665]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
10_nonstructural_protei..	30.927835051546392	suppression by virus of G2/M transition of host mitotic cell cycle [GO:0039592]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
10_nonstructural_protei..	30.927835051546392	viral DNA genome replication [GO:0039693]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
10_nonstructural_protei..	30.927835051546392	viral entry via permeabilization of inner membrane [GO:0099008]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
10_nonstructural_protei..	30.927835051546392	induction by virus of host apoptotic process [GO:0019051]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
10_nonstructural_protei..	30.927835051546392	modulation by virus of host transcription [GO:0019056]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
10_nonstructural_protei..	30.927835051546392	rolling hairpin viral DNA replication [GO:0039685]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
109_polyprotein	4.123711340206185	DNA replication [GO:0006260]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
109_polyprotein	4.123711340206185	modulation by virus of host apoptotic process [GO:0039526]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
109_polyprotein	4.123711340206185	modulation by virus of host G1/S transition checkpoint [GO:0039645]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
109_polyprotein	4.123711340206185	modulation by virus of host transcription [GO:0019056]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
109_polyprotein	4.123711340206185	rolling hairpin viral DNA replication [GO:0039685]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	OMCL
