cluster	prevalence	term	what	familia	algoritmo
10_nonstructural_protei..	30.927835051546392	permeabilization of host organelle membrane involved in viral entry into host cell [GO:0039665]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
10_nonstructural_protei..	30.927835051546392	suppression by virus of G2/M transition of host mitotic cell cycle [GO:0039592]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
10_nonstructural_protei..	30.927835051546392	rolling hairpin viral DNA replication [GO:0039685]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
10_nonstructural_protei..	30.927835051546392	induction by virus of host apoptotic process [GO:0019051]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
10_nonstructural_protei..	30.927835051546392	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
109_polyprotein	4.123711340206185	rolling hairpin viral DNA replication [GO:0039685]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
109_polyprotein	4.123711340206185	permeabilization of host organelle membrane involved in viral entry into host cell [GO:0039665]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
109_polyprotein	4.123711340206185	suppression by virus of G2/M transition of host mitotic cell cycle [GO:0039592]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	virion attachment to host cell [GO:0019062]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	microtubule-dependent intracellular transport of viral material towards nucleus [GO:0075521]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	clathrin-dependent endocytosis of virus by host cell [GO:0075512]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	permeabilization of host organelle membrane involved in viral entry into host cell [GO:0039665]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	viral penetration into host nucleus [GO:0075732]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	viral entry into host cell [GO:0046718]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	host cell nucleolus [GO:0044196]	cc	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	T=1 icosahedral viral capsid [GO:0039615]	cc	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	virion [GO:0019012]	cc	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	host cell nucleus [GO:0042025]	cc	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
11_capsid_protein	58.76288659793815	structural molecule activity [GO:0005198]	mf	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
111_hypothetical_protein	1.0309278350515463	virion attachment to host cell [GO:0019062]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
111_hypothetical_protein	1.0309278350515463	microtubule-dependent intracellular transport of viral material towards nucleus [GO:0075521]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
111_hypothetical_protein	1.0309278350515463	clathrin-dependent endocytosis of virus by host cell [GO:0075512]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
111_hypothetical_protein	1.0309278350515463	permeabilization of host organelle membrane involved in viral entry into host cell [GO:0039665]	bp	../results/Get_homologues/Parvoviridae/cluster_1_homologues_19062021_0804/	COG
