1,1
1,11
1,21
1,31
1,41
1,51
1,61
1,71
1,72
1,82
1,92
1,102
2,2
2,83
2,22
2,52
2,62
2,12
2,32
2,73
2,93
2,42
2,103
3,3
3,23
3,84
3,53
3,63
3,43
3,74
3,13
3,104
3,33
3,94
4,4
4,85
4,75
4,95
4,34
4,24
4,64
4,105
4,44
4,54
4,14
5,5
5,25
5,65
5,86
5,15
5,55
5,35
5,45
5,96
5,106
5,76
6,6
6,66
6,87
6,26
6,36
6,16
6,46
6,56
6,77
6,107
6,97
7,7
7,17
7,27
7,47
7,57
7,67
7,88
7,78
7,98
7,108
7,37
8,8
8,18
8,28
8,38
8,48
8,58
8,68
8,79
8,89
8,99
8,109
9,9
9,90
9,29
9,39
9,49
9,19
9,59
9,69
9,100
9,110
9,80
10,10
10,20
10,30
10,40
10,50
10,60
10,70
10,91
10,101
10,111
10,81
11,11
11,1
11,21
11,31
11,41
11,51
11,61
11,71
11,72
11,82
11,92
11,102
12,12
12,52
12,2
12,83
12,22
12,62
12,32
12,42
12,73
12,93
12,103
13,13
13,104
13,33
13,94
13,3
13,23
13,84
13,63
13,53
13,43
13,74
14,14
14,34
14,4
14,85
14,75
14,95
14,24
14,64
14,44
14,54
14,105
15,15
15,55
15,5
15,25
15,65
15,86
15,35
15,45
15,106
15,96
15,76
16,16
16,6
16,66
16,87
16,26
16,36
16,46
16,56
16,77
16,107
16,97
17,17
17,7
17,27
17,47
17,57
17,67
17,88
17,78
17,98
17,108
17,37
18,18
18,8
18,28
18,38
18,48
18,58
18,68
18,79
18,89
18,99
18,109
19,19
19,59
19,90
19,9
19,29
19,39
19,49
19,69
19,100
19,110
19,80
20,20
20,10
20,30
20,40
20,50
20,60
20,70
20,81
20,91
20,101
20,111
21,21
21,1
21,11
21,31
21,41
21,51
21,61
21,71
21,72
21,82
21,92
21,102
22,22
22,2
22,83
22,52
22,62
22,12
22,32
22,73
22,93
22,42
22,103
23,23
23,3
23,84
23,53
23,63
23,43
23,74
23,13
23,104
23,33
23,94
24,24
24,64
24,4
24,85
24,34
24,75
24,95
24,105
24,44
24,54
24,14
25,25
25,5
25,65
25,86
25,15
25,55
25,35
25,45
25,96
25,106
25,76
26,26
26,66
26,87
26,6
26,36
26,46
26,56
26,16
26,77
26,107
26,97
27,27
27,7
27,17
27,47
27,57
27,67
27,88
27,78
27,98
27,108
27,37
28,28
28,8
28,18
28,38
28,48
28,58
28,68
28,79
28,89
28,99
28,109
29,29
29,90
29,9
29,39
29,49
29,19
29,59
29,69
29,100
29,110
29,80
30,30
30,10
30,20
30,40
30,50
30,60
30,70
30,81
30,91
30,101
30,111
31,31
31,1
31,11
31,21
31,41
31,51
31,61
31,71
31,72
31,82
31,92
31,102
32,32
32,62
32,12
32,2
32,83
32,52
32,22
32,73
32,93
32,103
32,42
33,33
33,13
33,94
33,104
33,3
33,23
33,84
33,53
33,74
33,63
33,43
34,34
34,4
34,85
34,75
34,95
34,14
34,44
34,24
34,64
34,54
34,105
35,35
35,45
35,5
35,25
35,65
35,86
35,15
35,55
35,106
35,96
35,76
36,36
36,66
36,87
36,6
36,26
36,46
36,16
36,56
36,77
36,97
36,107
37,37
37,7
37,17
37,27
37,47
37,57
37,67
37,88
37,78
37,98
37,108
38,38
38,8
38,18
38,28
38,48
38,58
38,68
38,79
38,89
38,99
38,109
39,39
39,90
39,29
39,9
39,49
39,19
39,59
39,69
39,110
39,100
39,80
40,40
40,10
40,20
40,30
40,50
40,60
40,70
40,81
40,91
40,101
40,111
41,41
41,1
41,11
41,21
41,31
41,51
41,61
41,71
41,72
41,82
41,92
41,102
42,42
42,32
42,62
42,73
42,12
42,52
42,2
42,83
42,22
42,103
42,93
43,43
43,74
43,3
43,23
43,84
43,53
43,63
43,104
43,94
43,13
43,33
44,44
44,4
44,85
44,34
44,75
44,95
44,24
44,64
44,54
44,105
44,14
45,45
45,35
45,5
45,25
45,65
45,86
45,15
45,55
45,106
45,96
45,76
46,46
46,66
46,87
46,6
46,26
46,36
46,16
46,56
46,77
46,107
46,97
47,47
47,7
47,17
47,27
47,57
47,67
47,88
47,78
47,98
47,108
47,37
48,48
48,8
48,18
48,28
48,38
48,58
48,68
48,79
48,89
48,99
48,109
49,49
49,90
49,9
49,39
49,29
49,19
49,59
49,69
49,100
49,110
49,80
50,50
50,10
50,20
50,30
50,40
50,60
50,70
50,91
50,101
50,111
50,81
51,51
51,1
51,11
51,21
51,31
51,41
51,61
51,71
51,72
51,82
51,92
51,102
52,52
52,2
52,83
52,22
52,12
52,62
52,32
52,73
52,42
52,103
52,93
53,53
53,3
53,23
53,84
53,63
53,43
53,74
53,13
53,104
53,33
53,94
54,54
54,34
54,4
54,85
54,44
54,75
54,95
54,105
54,24
54,64
54,14
55,55
55,15
55,5
55,25
55,65
55,86
55,35
55,45
55,106
55,96
55,76
56,56
56,26
56,66
56,87
56,6
56,36
56,46
56,16
56,77
56,107
56,97
57,57
57,7
57,17
57,27
57,47
57,67
57,88
57,78
57,98
57,108
57,37
58,58
58,8
58,18
58,28
58,38
58,48
58,68
58,79
58,89
58,99
58,109
59,59
59,19
59,90
59,9
59,39
59,29
59,49
59,69
59,100
59,110
59,80
60,60
60,10
60,20
60,30
60,40
60,50
60,70
60,81
60,91
60,101
60,111
61,61
61,1
61,11
61,21
61,31
61,41
61,51
61,71
61,72
61,82
61,92
61,102
62,62
62,2
62,83
62,22
62,52
62,32
62,12
62,73
62,42
62,93
62,103
63,63
63,3
63,23
63,84
63,53
63,43
63,74
63,13
63,104
63,94
63,33
64,64
64,24
64,4
64,85
64,34
64,75
64,95
64,105
64,44
64,54
64,14
65,65
65,5
65,25
65,86
65,15
65,55
65,35
65,45
65,96
65,106
65,76
66,66
66,87
66,6
66,26
66,36
66,46
66,16
66,56
66,77
66,107
66,97
67,67
67,7
67,17
67,27
67,47
67,57
67,88
67,78
67,98
67,108
67,37
68,68
68,8
68,18
68,28
68,38
68,48
68,58
68,79
68,89
68,99
68,109
69,69
69,9
69,90
69,39
69,29
69,49
69,19
69,59
69,100
69,110
69,80
70,70
70,10
70,20
70,30
70,40
70,50
70,60
70,81
70,91
70,101
70,111
71,71
71,72
71,1
71,11
71,21
71,31
71,41
71,51
71,61
71,82
71,92
71,102
72,71
72,72
72,1
72,11
72,21
72,31
72,41
72,51
72,61
72,82
72,92
72,102
73,73
73,93
73,103
73,32
73,2
73,83
73,22
73,52
73,62
73,42
73,12
74,74
74,43
74,3
74,23
74,84
74,94
74,53
74,63
74,104
74,33
74,13
75,75
75,95
75,4
75,85
75,105
75,34
75,24
75,64
75,44
75,54
75,14
76,76
76,106
76,96
76,5
76,25
76,65
76,86
76,15
76,55
76,35
76,45
77,77
77,107
77,97
77,66
77,87
77,26
77,6
77,16
77,36
77,46
77,56
78,78
78,98
78,108
78,7
78,17
78,27
78,47
78,57
78,67
78,88
78,37
79,79
79,8
79,18
79,28
79,38
79,48
79,58
79,68
79,89
79,99
79,109
80,80
80,110
80,100
80,9
80,90
80,19
80,59
80,29
80,69
80,49
80,39
81,81
81,50
81,60
81,101
81,111
81,20
81,30
81,70
81,40
81,10
81,91
82,82
82,1
82,11
82,21
82,31
82,41
82,51
82,61
82,71
82,72
82,92
82,102
83,83
83,2
83,22
83,52
83,62
83,12
83,32
83,73
83,93
83,42
83,103
84,84
84,3
84,23
84,53
84,63
84,43
84,74
84,13
84,104
84,33
84,94
85,85
85,4
85,75
85,95
85,34
85,24
85,64
85,105
85,44
85,54
85,14
86,86
86,5
86,25
86,65
86,15
86,55
86,35
86,45
86,96
86,106
86,76
87,87
87,66
87,6
87,26
87,36
87,46
87,16
87,56
87,77
87,107
87,97
88,88
88,7
88,17
88,27
88,47
88,57
88,67
88,78
88,98
88,108
88,37
89,89
89,8
89,18
89,28
89,38
89,48
89,58
89,68
89,79
89,99
89,109
90,90
