1,1
1,30
1,197
1,2
1,31
1,198
2,2
2,31
2,30
2,1
2,198
2,197
3,3
3,32
3,199
3,417
3,428
3,240
3,215
4,4
4,33
4,12
5,5
5,34
6,6
6,35
6,14
6,202
6,28
7,7
7,36
7,15
7,15
7,203
7,203
7,29
7,29
8,8
8,37
8,16
8,204
9,9
9,38
9,17
9,21
9,205
9,392
9,329
9,86
10,10
10,39
10,18
10,22
10,206
10,330
10,393
10,54
11,11
12,12
12,4
12,33
13,13
14,14
14,6
14,35
14,28
14,202
15,15
15,36
15,36
15,7
15,7
15,29
15,203
16,16
16,8
16,37
16,204
16,391
16,328
17,17
17,38
17,9
17,205
17,21
17,392
17,329
17,86
18,18
18,10
18,39
18,22
18,206
18,330
18,393
18,54
19,19
20,20
21,21
21,205
21,17
21,38
21,9
21,392
21,329
21,86
22,22
22,206
22,18
22,39
22,10
22,330
22,393
22,54
23,23
23,24
24,24
24,23
25,25
26,26
26,200
27,27
27,201
28,28
28,202
28,14
28,35
28,6
29,29
29,203
29,36
29,36
29,15
29,7
29,7
30,30
30,1
30,197
30,31
30,2
30,198
31,31
31,2
31,30
31,1
31,198
31,197
32,32
32,3
32,199
32,417
32,428
32,240
32,215
33,33
33,4
33,12
34,34
34,5
35,35
35,6
35,14
35,28
35,202
36,36
36,7
36,15
36,15
36,203
36,203
36,29
36,29
37,37
37,8
37,16
37,204
38,38
38,9
38,17
38,21
38,205
38,392
38,329
38,86
39,39
39,10
39,18
39,22
39,206
39,330
39,393
39,54
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
47,257
48,48
49,49
50,50
51,51
52,52
53,53
53,246
53,172
54,54
54,22
54,330
54,393
54,206
54,18
54,10
54,39
55,55
55,247
55,95
55,194
55,149
55,162
55,431
55,422
55,219
55,211
55,366
55,400
55,107
55,183
55,136
55,121
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
65,65
65,284
65,373
65,383
65,306
65,295
65,121
65,183
65,136
65,406
65,107
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
73,109
73,122
73,184
73,137
73,196
74,74
74,123
74,138
75,75
75,186
75,124
75,139
76,76
77,77
77,111
77,126
77,174
77,98
77,188
78,78
79,79
80,80
81,81
82,82
83,83
84,84
84,192
84,171
84,147
84,160
84,134
85,85
86,86
86,392
86,38
86,9
86,17
86,205
86,21
86,329
86,366
86,400
87,87
88,88
89,89
89,143
89,156
89,167
90,90
90,189
90,129
90,100
90,114
90,176
91,91
91,190
92,92
92,191
92,419
93,93
93,192
93,217
93,420
94,94
94,193
95,95
95,194
95,422
95,219
95,149
95,162
95,55
95,211
95,431
95,247
95,121
95,107
95,136
95,183
96,96
97,97
97,142
97,155
97,166
97,300
