2,2,5,5
5,5,2,2
2,2,9,9
9,9,2,2
2,2,13,13
13,13,2,2
2,2,17,17
17,17,2,2
2,2,21,21
21,21,2,2
2,2,26,26
26,26,2,2
2,2,30,30
30,30,2,2
2,2,32,32
32,32,2,2
2,2,34,34
34,34,2,2
2,2,36,36
36,36,2,2
2,2,38,38
38,38,2,2
2,2,41,41
41,41,2,2
2,2,43,43
43,43,2,2
2,2,46,46
46,46,2,2
2,2,51,51
51,51,2,2
2,2,55,55
55,55,2,2
2,2,57,57
57,57,2,2
2,2,63,63
63,63,2,2
2,2,66,66
66,66,2,2
2,2,70,70
70,70,2,2
2,2,72,72
72,72,2,2
2,2,77,77
77,77,2,2
4,4,8,8
8,8,4,4
4,4,12,12
12,12,4,4
4,4,35,35
35,35,4,4
5,5,9,9
9,9,5,5
5,5,13,13
13,13,5,5
5,5,17,17
17,17,5,5
5,5,21,21
21,21,5,5
5,5,26,26
26,26,5,5
5,5,30,30
30,30,5,5
5,5,32,32
32,32,5,5
5,5,34,34
34,34,5,5
5,5,36,36
36,36,5,5
5,5,38,38
38,38,5,5
5,5,41,41
41,41,5,5
5,5,43,43
43,43,5,5
5,5,46,46
46,46,5,5
5,5,51,51
51,51,5,5
5,5,55,55
55,55,5,5
5,5,57,57
57,57,5,5
5,5,63,63
63,63,5,5
5,5,66,66
66,66,5,5
5,5,70,70
70,70,5,5
5,5,72,72
72,72,5,5
5,5,77,77
77,77,5,5
8,8,12,12
12,12,8,8
9,9,13,13
13,13,9,9
9,9,17,17
17,17,9,9
9,9,21,21
21,21,9,9
9,9,26,26
26,26,9,9
9,9,30,30
30,30,9,9
9,9,32,32
32,32,9,9
9,9,34,34
34,34,9,9
9,9,36,36
36,36,9,9
9,9,38,38
38,38,9,9
9,9,41,41
41,41,9,9
9,9,43,43
43,43,9,9
9,9,46,46
46,46,9,9
9,9,51,51
51,51,9,9
9,9,55,55
55,55,9,9
9,9,57,57
57,57,9,9
9,9,63,63
63,63,9,9
9,9,66,66
66,66,9,9
9,9,70,70
70,70,9,9
9,9,72,72
72,72,9,9
9,9,77,77
77,77,9,9
11,11,15,15
15,15,11,11
12,12,33,33
33,33,12,12
12,12,35,35
35,35,12,12
13,13,17,17
17,17,13,13
13,13,21,21
21,21,13,13
13,13,26,26
26,26,13,13
13,13,30,30
30,30,13,13
13,13,32,32
32,32,13,13
13,13,34,34
34,34,13,13
13,13,36,36
36,36,13,13
13,13,38,38
38,38,13,13
13,13,41,41
41,41,13,13
13,13,43,43
43,43,13,13
13,13,46,46
46,46,13,13
13,13,51,51
51,51,13,13
13,13,55,55
55,55,13,13
13,13,57,57
57,57,13,13
13,13,63,63
63,63,13,13
13,13,66,66
66,66,13,13
13,13,70,70
70,70,13,13
13,13,72,72
72,72,13,13
13,13,77,77
77,77,13,13
16,16,42,42
42,42,16,16
17,17,21,21
21,21,17,17
17,17,26,26
26,26,17,17
17,17,30,30
30,30,17,17
17,17,32,32
32,32,17,17
17,17,34,34
34,34,17,17
17,17,36,36
36,36,17,17
17,17,38,38
38,38,17,17
17,17,41,41
41,41,17,17
17,17,43,43
43,43,17,17
17,17,46,46
46,46,17,17
17,17,51,51
51,51,17,17
17,17,55,55
55,55,17,17
17,17,57,57
57,57,17,17
17,17,63,63
63,63,17,17
17,17,66,66
66,66,17,17
17,17,70,70
70,70,17,17
17,17,72,72
72,72,17,17
17,17,77,77
77,77,17,17
21,21,34,34
34,34,21,21
21,21,38,38
38,38,21,21
21,21,43,43
43,43,21,21
21,21,46,46
46,46,21,21
21,21,51,51
51,51,21,21
21,21,55,55
55,55,21,21
21,21,57,57
57,57,21,21
21,21,63,63
63,63,21,21
21,21,66,66
66,66,21,21
21,21,70,70
70,70,21,21
21,21,72,72
72,72,21,21
21,21,77,77
77,77,21,21
23,23,27,27
27,27,23,23
24,24,28,28
28,28,24,24
24,24,74,74
74,74,24,24
26,26,30,30
30,30,26,26
26,26,32,32
32,32,26,26
26,26,34,34
34,34,26,26
26,26,36,36
36,36,26,26
26,26,38,38
38,38,26,26
26,26,41,41
41,41,26,26
26,26,43,43
43,43,26,26
26,26,46,46
46,46,26,26
26,26,51,51
51,51,26,26
26,26,55,55
55,55,26,26
26,26,57,57
57,57,26,26
26,26,63,63
63,63,26,26
26,26,66,66
66,66,26,26
26,26,70,70
70,70,26,26
26,26,72,72
72,72,26,26
26,26,77,77
77,77,26,26
28,28,39,39
39,39,28,28
28,28,74,74
74,74,28,28
30,30,32,32
32,32,30,30
30,30,34,34
34,34,30,30
30,30,36,36
36,36,30,30
30,30,38,38
38,38,30,30
30,30,41,41
41,41,30,30
30,30,43,43
43,43,30,30
30,30,46,46
46,46,30,30
30,30,51,51
51,51,30,30
30,30,55,55
55,55,30,30
30,30,57,57
57,57,30,30
30,30,63,63
63,63,30,30
30,30,66,66
66,66,30,30
30,30,70,70
70,70,30,30
30,30,72,72
72,72,30,30
30,30,77,77
77,77,30,30
32,32,34,34
34,34,32,32
32,32,36,36
36,36,32,32
32,32,38,38
38,38,32,32
32,32,41,41
41,41,32,32
32,32,43,43
43,43,32,32
32,32,46,46
46,46,32,32
32,32,51,51
51,51,32,32
32,32,55,55
55,55,32,32
32,32,57,57
57,57,32,32
32,32,63,63
63,63,32,32
32,32,66,66
66,66,32,32
32,32,70,70
70,70,32,32
32,32,72,72
72,72,32,32
32,32,77,77
77,77,32,32
33,33,35,35
35,35,33,33
34,34,36,36
36,36,34,34
34,34,38,38
38,38,34,34
34,34,41,41
41,41,34,34
34,34,43,43
43,43,34,34
34,34,46,46
46,46,34,34
34,34,51,51
51,51,34,34
34,34,55,55
55,55,34,34
34,34,57,57
57,57,34,34
34,34,63,63
63,63,34,34
34,34,66,66
66,66,34,34
34,34,70,70
70,70,34,34
34,34,72,72
72,72,34,34
34,34,77,77
77,77,34,34
35,35,37,37
37,37,35,35
35,35,71,71
71,71,35,35
36,36,38,38
38,38,36,36
36,36,41,41
41,41,36,36
36,36,43,43
43,43,36,36
36,36,46,46
46,46,36,36
36,36,51,51
51,51,36,36
36,36,55,55
55,55,36,36
36,36,57,57
57,57,36,36
36,36,63,63
63,63,36,36
36,36,66,66
66,66,36,36
36,36,70,70
70,70,36,36
36,36,72,72
72,72,36,36
36,36,77,77
77,77,36,36
38,38,41,41
41,41,38,38
38,38,43,43
43,43,38,38
38,38,46,46
46,46,38,38
38,38,51,51
51,51,38,38
38,38,55,55
55,55,38,38
38,38,57,57
57,57,38,38
38,38,63,63
63,63,38,38
38,38,66,66
66,66,38,38
38,38,70,70
70,70,38,38
38,38,72,72
72,72,38,38
38,38,77,77
77,77,38,38
41,41,43,43
43,43,41,41
41,41,46,46
46,46,41,41
41,41,51,51
51,51,41,41
41,41,63,63
63,63,41,41
41,41,66,66
66,66,41,41
41,41,70,70
70,70,41,41
41,41,72,72
72,72,41,41
41,41,77,77
77,77,41,41
43,43,46,46
46,46,43,43
43,43,51,51
51,51,43,43
43,43,55,55
55,55,43,43
43,43,57,57
57,57,43,43
43,43,63,63
63,63,43,43
43,43,66,66
66,66,43,43
43,43,70,70
70,70,43,43
43,43,72,72
72,72,43,43
43,43,77,77
77,77,43,43
46,46,51,51
51,51,46,46
46,46,55,55
55,55,46,46
46,46,57,57
57,57,46,46
46,46,63,63
63,63,46,46
46,46,66,66
66,66,46,46
46,46,70,70
70,70,46,46
46,46,72,72
72,72,46,46
46,46,77,77
77,77,46,46
51,51,55,55
55,55,51,51
51,51,57,57
57,57,51,51
51,51,63,63
63,63,51,51
51,51,66,66
66,66,51,51
51,51,70,70
70,70,51,51
51,51,72,72
72,72,51,51
51,51,77,77
77,77,51,51
52,52,59,59
59,59,52,52
52,52,67,67
67,67,52,52
52,52,74,74
74,74,52,52
55,55,57,57
57,57,55,55
55,55,63,63
63,63,55,55
55,55,66,66
66,66,55,55
55,55,70,70
70,70,55,55
55,55,72,72
72,72,55,55
55,55,77,77
77,77,55,55
57,57,63,63
63,63,57,57
57,57,66,66
66,66,57,57
57,57,70,70
70,70,57,57
57,57,72,72
72,72,57,57
57,57,77,77
77,77,57,57
59,59,67,67
67,67,59,59
59,59,74,74
74,74,59,59
63,63,66,66
66,66,63,63
63,63,70,70
70,70,63,63
63,63,72,72
72,72,63,63
63,63,77,77
77,77,63,63
66,66,70,70
70,70,66,66
66,66,72,72
72,72,66,66
66,66,77,77
77,77,66,66
67,67,74,74
74,74,67,67
70,70,72,72
72,72,70,70
70,70,77,77
77,77,70,70
72,72,77,77
77,77,72,72
